,time,sd,year,day,decade
9481,1986-03-17,,1986,17,1980
9482,1986-03-18,,1986,18,1980
9483,1986-03-19,,1986,19,1980
9484,1986-03-20,,1986,20,1980
9485,1986-03-21,,1986,21,1980
9486,1986-03-22,,1986,22,1980
9487,1986-03-23,,1986,23,1980
9488,1986-03-24,,1986,24,1980
9489,1986-03-25,,1986,25,1980
9490,1986-03-26,,1986,26,1980
9491,1986-03-27,,1986,27,1980
9492,1986-03-28,,1986,28,1980
9493,1986-03-29,,1986,29,1980
9494,1986-03-30,,1986,30,1980
9495,1986-03-31,,1986,31,1980
9496,1986-04-01,0.03505862,1986,1,1980
9497,1986-04-02,0.035105057,1986,2,1980
9498,1986-04-03,0.035183083,1986,3,1980
9499,1986-04-04,0.035287976,1986,4,1980
9500,1986-04-05,0.035398655,1986,5,1980
9501,1986-04-06,0.03558152,1986,6,1980
9502,1986-04-07,0.03570343,1986,7,1980
9503,1986-04-08,0.03587703,1986,8,1980
9504,1986-04-09,0.0358972,1986,9,1980
9505,1986-04-10,0.035854008,1986,10,1980
9506,1986-04-11,0.03583257,1986,11,1980
9507,1986-04-12,0.035918474,1986,12,1980
9508,1986-04-13,0.0359269,1986,13,1980
9509,1986-04-14,0.036057565,1986,14,1980
9510,1986-04-15,0.0362741,1986,15,1980
9511,1986-04-16,0.036249254,1986,16,1980
9512,1986-04-17,0.036119115,1986,17,1980
9513,1986-04-18,0.036158368,1986,18,1980
9514,1986-04-19,0.036047835,1986,19,1980
9515,1986-04-20,0.03604312,1986,20,1980
9516,1986-04-21,0.036101896,1986,21,1980
9517,1986-04-22,0.03605828,1986,22,1980
9518,1986-04-23,0.036012284,1986,23,1980
9519,1986-04-24,0.03600323,1986,24,1980
9520,1986-04-25,0.03590485,1986,25,1980
9521,1986-04-26,0.035775293,1986,26,1980
9522,1986-04-27,0.035669122,1986,27,1980
9523,1986-04-28,0.035379175,1986,28,1980
9524,1986-04-29,0.034964085,1986,29,1980
9525,1986-04-30,0.034483604,1986,30,1980
9526,1986-05-01,,1986,1,1980
9527,1986-05-02,,1986,2,1980
9528,1986-05-03,,1986,3,1980
9529,1986-05-04,,1986,4,1980
9530,1986-05-05,,1986,5,1980
9531,1986-05-06,,1986,6,1980
9532,1986-05-07,,1986,7,1980
9533,1986-05-08,,1986,8,1980
9534,1986-05-09,,1986,9,1980
9535,1986-05-10,,1986,10,1980
9536,1986-05-11,,1986,11,1980
9537,1986-05-12,,1986,12,1980
9538,1986-05-13,,1986,13,1980
9539,1986-05-14,,1986,14,1980
9540,1986-05-15,,1986,15,1980
9541,1986-05-16,,1986,16,1980
9542,1986-05-17,,1986,17,1980
9543,1986-05-18,,1986,18,1980
9544,1986-05-19,,1986,19,1980
9545,1986-05-20,,1986,20,1980
9546,1986-05-21,,1986,21,1980
9547,1986-05-22,,1986,22,1980
9548,1986-05-23,,1986,23,1980
9549,1986-05-24,,1986,24,1980
9550,1986-05-25,,1986,25,1980
9551,1986-05-26,,1986,26,1980
9552,1986-05-27,,1986,27,1980
9553,1986-05-28,,1986,28,1980
9554,1986-05-29,,1986,29,1980
9555,1986-05-30,,1986,30,1980
9556,1986-05-31,,1986,31,1980
9557,1986-06-01,,1986,1,1980
9558,1986-06-02,,1986,2,1980
9559,1986-06-03,,1986,3,1980
9560,1986-06-04,,1986,4,1980
9561,1986-06-05,,1986,5,1980
9562,1986-06-06,,1986,6,1980
9563,1986-06-07,,1986,7,1980
9564,1986-06-08,,1986,8,1980
9565,1986-06-09,,1986,9,1980
9566,1986-06-10,,1986,10,1980
9567,1986-06-11,,1986,11,1980
9568,1986-06-12,,1986,12,1980
9569,1986-06-13,,1986,13,1980
9570,1986-06-14,,1986,14,1980
9571,1986-06-15,,1986,15,1980
9572,1986-06-16,,1986,16,1980
9573,1986-06-17,,1986,17,1980
9574,1986-06-18,,1986,18,1980
9575,1986-06-19,,1986,19,1980
9576,1986-06-20,,1986,20,1980
9577,1986-06-21,,1986,21,1980
9578,1986-06-22,,1986,22,1980
9579,1986-06-23,,1986,23,1980
9580,1986-06-24,,1986,24,1980
9581,1986-06-25,,1986,25,1980
9582,1986-06-26,,1986,26,1980
9583,1986-06-27,,1986,27,1980
9584,1986-06-28,,1986,28,1980
9585,1986-06-29,,1986,29,1980
9586,1986-06-30,,1986,30,1980
9587,1986-07-01,,1986,1,1980
9588,1986-07-02,,1986,2,1980
9589,1986-07-03,,1986,3,1980
9590,1986-07-04,,1986,4,1980
9591,1986-07-05,,1986,5,1980
9592,1986-07-06,,1986,6,1980
9593,1986-07-07,,1986,7,1980
9594,1986-07-08,,1986,8,1980
9595,1986-07-09,,1986,9,1980
9596,1986-07-10,,1986,10,1980
9597,1986-07-11,,1986,11,1980
9598,1986-07-12,,1986,12,1980
9599,1986-07-13,,1986,13,1980
9600,1986-07-14,,1986,14,1980
9601,1986-07-15,,1986,15,1980
9602,1986-07-16,,1986,16,1980
9603,1986-07-17,,1986,17,1980
9604,1986-07-18,,1986,18,1980
9605,1986-07-19,,1986,19,1980
9606,1986-07-20,,1986,20,1980
9607,1986-07-21,,1986,21,1980
9608,1986-07-22,,1986,22,1980
9609,1986-07-23,,1986,23,1980
9610,1986-07-24,,1986,24,1980
9611,1986-07-25,,1986,25,1980
9612,1986-07-26,,1986,26,1980
9613,1986-07-27,,1986,27,1980
9614,1986-07-28,,1986,28,1980
9615,1986-07-29,,1986,29,1980
9616,1986-07-30,,1986,30,1980
9617,1986-07-31,,1986,31,1980
9618,1986-08-01,,1986,1,1980
9619,1986-08-02,,1986,2,1980
9620,1986-08-03,,1986,3,1980
9621,1986-08-04,,1986,4,1980
9622,1986-08-05,,1986,5,1980
9623,1986-08-06,,1986,6,1980
9624,1986-08-07,,1986,7,1980
9625,1986-08-08,,1986,8,1980
9626,1986-08-09,,1986,9,1980
9627,1986-08-10,,1986,10,1980
9628,1986-08-11,,1986,11,1980
9629,1986-08-12,,1986,12,1980
9630,1986-08-13,,1986,13,1980
9631,1986-08-14,,1986,14,1980
9632,1986-08-15,,1986,15,1980
9633,1986-08-16,,1986,16,1980
9634,1986-08-17,,1986,17,1980
9635,1986-08-18,,1986,18,1980
9636,1986-08-19,,1986,19,1980
9637,1986-08-20,,1986,20,1980
9638,1986-08-21,,1986,21,1980
9639,1986-08-22,,1986,22,1980
9640,1986-08-23,,1986,23,1980
9641,1986-08-24,,1986,24,1980
9642,1986-08-25,,1986,25,1980
9643,1986-08-26,,1986,26,1980
9644,1986-08-27,,1986,27,1980
9645,1986-08-28,,1986,28,1980
9646,1986-08-29,,1986,29,1980
9647,1986-08-30,,1986,30,1980
9648,1986-08-31,,1986,31,1980
9649,1986-09-01,,1986,1,1980
9650,1986-09-02,,1986,2,1980
9651,1986-09-03,,1986,3,1980
9652,1986-09-04,,1986,4,1980
9653,1986-09-05,,1986,5,1980
9654,1986-09-06,,1986,6,1980
9655,1986-09-07,,1986,7,1980
9656,1986-09-08,,1986,8,1980
9657,1986-09-09,,1986,9,1980
9658,1986-09-10,,1986,10,1980
9659,1986-09-11,,1986,11,1980
9660,1986-09-12,,1986,12,1980
9661,1986-09-13,,1986,13,1980
9662,1986-09-14,,1986,14,1980
9663,1986-09-15,,1986,15,1980
9664,1986-09-16,,1986,16,1980
9665,1986-09-17,,1986,17,1980
9666,1986-09-18,,1986,18,1980
9667,1986-09-19,,1986,19,1980
9668,1986-09-20,,1986,20,1980
9669,1986-09-21,,1986,21,1980
9670,1986-09-22,,1986,22,1980
9671,1986-09-23,,1986,23,1980
9672,1986-09-24,,1986,24,1980
9673,1986-09-25,,1986,25,1980
9674,1986-09-26,,1986,26,1980
9675,1986-09-27,,1986,27,1980
9676,1986-09-28,,1986,28,1980
9677,1986-09-29,,1986,29,1980
9678,1986-09-30,,1986,30,1980
9679,1986-10-01,,1986,1,1980
9680,1986-10-02,,1986,2,1980
9681,1986-10-03,,1986,3,1980
9682,1986-10-04,,1986,4,1980
9683,1986-10-05,,1986,5,1980
9684,1986-10-06,,1986,6,1980
9685,1986-10-07,,1986,7,1980
9686,1986-10-08,,1986,8,1980
9687,1986-10-09,,1986,9,1980
9688,1986-10-10,,1986,10,1980
9689,1986-10-11,,1986,11,1980
9690,1986-10-12,,1986,12,1980
9691,1986-10-13,,1986,13,1980
9692,1986-10-14,,1986,14,1980
9693,1986-10-15,,1986,15,1980
9694,1986-10-16,,1986,16,1980
9695,1986-10-17,,1986,17,1980
9696,1986-10-18,,1986,18,1980
9697,1986-10-19,,1986,19,1980
9698,1986-10-20,,1986,20,1980
9699,1986-10-21,,1986,21,1980
9700,1986-10-22,,1986,22,1980
9701,1986-10-23,,1986,23,1980
9702,1986-10-24,,1986,24,1980
9703,1986-10-25,,1986,25,1980
9704,1986-10-26,,1986,26,1980
9705,1986-10-27,,1986,27,1980
9706,1986-10-28,,1986,28,1980
9707,1986-10-29,,1986,29,1980
9708,1986-10-30,,1986,30,1980
9709,1986-10-31,,1986,31,1980
9710,1986-11-01,,1986,1,1980
9711,1986-11-02,,1986,2,1980
9712,1986-11-03,,1986,3,1980
9713,1986-11-04,,1986,4,1980
9714,1986-11-05,,1986,5,1980
9715,1986-11-06,,1986,6,1980
9716,1986-11-07,,1986,7,1980
9717,1986-11-08,,1986,8,1980
9718,1986-11-09,,1986,9,1980
9719,1986-11-10,,1986,10,1980
9720,1986-11-11,,1986,11,1980
9721,1986-11-12,,1986,12,1980
9722,1986-11-13,,1986,13,1980
9723,1986-11-14,,1986,14,1980
9724,1986-11-15,,1986,15,1980
9725,1986-11-16,,1986,16,1980
9726,1986-11-17,,1986,17,1980
9727,1986-11-18,,1986,18,1980
9728,1986-11-19,,1986,19,1980
9729,1986-11-20,,1986,20,1980
9730,1986-11-21,,1986,21,1980
9731,1986-11-22,,1986,22,1980
9732,1986-11-23,,1986,23,1980
9733,1986-11-24,,1986,24,1980
9734,1986-11-25,,1986,25,1980
9735,1986-11-26,,1986,26,1980
9736,1986-11-27,,1986,27,1980
9737,1986-11-28,,1986,28,1980
9738,1986-11-29,,1986,29,1980
9739,1986-11-30,,1986,30,1980
9740,1986-12-01,,1986,1,1980
9741,1986-12-02,,1986,2,1980
9742,1986-12-03,,1986,3,1980
9743,1986-12-04,,1986,4,1980
9744,1986-12-05,,1986,5,1980
9745,1986-12-06,,1986,6,1980
9746,1986-12-07,,1986,7,1980
9747,1986-12-08,,1986,8,1980
9748,1986-12-09,,1986,9,1980
9749,1986-12-10,,1986,10,1980
9750,1986-12-11,,1986,11,1980
9751,1986-12-12,,1986,12,1980
9752,1986-12-13,,1986,13,1980
9753,1986-12-14,,1986,14,1980
9754,1986-12-15,,1986,15,1980
9755,1986-12-16,,1986,16,1980
9756,1986-12-17,,1986,17,1980
9757,1986-12-18,,1986,18,1980
9758,1986-12-19,,1986,19,1980
9759,1986-12-20,,1986,20,1980
9760,1986-12-21,,1986,21,1980
9761,1986-12-22,,1986,22,1980
9762,1986-12-23,,1986,23,1980
9763,1986-12-24,,1986,24,1980
9764,1986-12-25,,1986,25,1980
9765,1986-12-26,,1986,26,1980
9766,1986-12-27,,1986,27,1980
9767,1986-12-28,,1986,28,1980
9768,1986-12-29,,1986,29,1980
9769,1986-12-30,,1986,30,1980
9770,1986-12-31,,1986,31,1980
9771,1987-01-01,,1987,1,1980
9772,1987-01-02,,1987,2,1980
9773,1987-01-03,,1987,3,1980
9774,1987-01-04,,1987,4,1980
9775,1987-01-05,,1987,5,1980
9776,1987-01-06,,1987,6,1980
9777,1987-01-07,,1987,7,1980
9778,1987-01-08,,1987,8,1980
9779,1987-01-09,,1987,9,1980
9780,1987-01-10,,1987,10,1980
9781,1987-01-11,,1987,11,1980
9782,1987-01-12,,1987,12,1980
9783,1987-01-13,,1987,13,1980
9784,1987-01-14,,1987,14,1980
9785,1987-01-15,,1987,15,1980
9786,1987-01-16,,1987,16,1980
9787,1987-01-17,,1987,17,1980
9788,1987-01-18,,1987,18,1980
9789,1987-01-19,,1987,19,1980
9790,1987-01-20,,1987,20,1980
9791,1987-01-21,,1987,21,1980
9792,1987-01-22,,1987,22,1980
9793,1987-01-23,,1987,23,1980
9794,1987-01-24,,1987,24,1980
9795,1987-01-25,,1987,25,1980
9796,1987-01-26,,1987,26,1980
9797,1987-01-27,,1987,27,1980
9798,1987-01-28,,1987,28,1980
9799,1987-01-29,,1987,29,1980
9800,1987-01-30,,1987,30,1980
9801,1987-01-31,,1987,31,1980
9802,1987-02-01,,1987,1,1980
9803,1987-02-02,,1987,2,1980
9804,1987-02-03,,1987,3,1980
9805,1987-02-04,,1987,4,1980
9806,1987-02-05,,1987,5,1980
9807,1987-02-06,,1987,6,1980
9808,1987-02-07,,1987,7,1980
9809,1987-02-08,,1987,8,1980
9810,1987-02-09,,1987,9,1980
9811,1987-02-10,,1987,10,1980
9812,1987-02-11,,1987,11,1980
9813,1987-02-12,,1987,12,1980
9814,1987-02-13,,1987,13,1980
9815,1987-02-14,,1987,14,1980
9816,1987-02-15,,1987,15,1980
9817,1987-02-16,,1987,16,1980
9818,1987-02-17,,1987,17,1980
9819,1987-02-18,,1987,18,1980
9820,1987-02-19,,1987,19,1980
9821,1987-02-20,,1987,20,1980
9822,1987-02-21,,1987,21,1980
9823,1987-02-22,,1987,22,1980
9824,1987-02-23,,1987,23,1980
9825,1987-02-24,,1987,24,1980
9826,1987-02-25,,1987,25,1980
9827,1987-02-26,,1987,26,1980
9828,1987-02-27,,1987,27,1980
9829,1987-02-28,,1987,28,1980
9830,1987-03-01,,1987,1,1980
9831,1987-03-02,,1987,2,1980
9832,1987-03-03,,1987,3,1980
9833,1987-03-04,,1987,4,1980
9834,1987-03-05,,1987,5,1980
9835,1987-03-06,,1987,6,1980
9836,1987-03-07,,1987,7,1980
9837,1987-03-08,,1987,8,1980
9838,1987-03-09,,1987,9,1980
9839,1987-03-10,,1987,10,1980
9840,1987-03-11,,1987,11,1980
9841,1987-03-12,,1987,12,1980
9842,1987-03-13,,1987,13,1980
9843,1987-03-14,,1987,14,1980
9844,1987-03-15,,1987,15,1980
9845,1987-03-16,,1987,16,1980
9846,1987-03-17,,1987,17,1980
9847,1987-03-18,,1987,18,1980
9848,1987-03-19,,1987,19,1980
9849,1987-03-20,,1987,20,1980
9850,1987-03-21,,1987,21,1980
9851,1987-03-22,,1987,22,1980
9852,1987-03-23,,1987,23,1980
9853,1987-03-24,,1987,24,1980
9854,1987-03-25,,1987,25,1980
9855,1987-03-26,,1987,26,1980
9856,1987-03-27,,1987,27,1980
9857,1987-03-28,,1987,28,1980
9858,1987-03-29,,1987,29,1980
9859,1987-03-30,,1987,30,1980
9860,1987-03-31,,1987,31,1980
9861,1987-04-01,0.037213024,1987,1,1980
9862,1987-04-02,0.037250485,1987,2,1980
9863,1987-04-03,0.03728823,1987,3,1980
9864,1987-04-04,0.03720403,1987,4,1980
9865,1987-04-05,0.037328456,1987,5,1980
9866,1987-04-06,0.037423983,1987,6,1980
9867,1987-04-07,0.037317738,1987,7,1980
9868,1987-04-08,0.037208058,1987,8,1980
9869,1987-04-09,0.0370324,1987,9,1980
9870,1987-04-10,0.03696784,1987,10,1980
9871,1987-04-11,0.03697443,1987,11,1980
9872,1987-04-12,0.036903035,1987,12,1980
9873,1987-04-13,0.036882218,1987,13,1980
9874,1987-04-14,0.036943994,1987,14,1980
9875,1987-04-15,0.037001964,1987,15,1980
9876,1987-04-16,0.03711542,1987,16,1980
9877,1987-04-17,0.037228312,1987,17,1980
9878,1987-04-18,0.037325554,1987,18,1980
9879,1987-04-19,0.037337404,1987,19,1980
9880,1987-04-20,0.03730759,1987,20,1980
9881,1987-04-21,0.037212897,1987,21,1980
9882,1987-04-22,0.037078094,1987,22,1980
9883,1987-04-23,0.036959227,1987,23,1980
9884,1987-04-24,0.036806677,1987,24,1980
9885,1987-04-25,0.03674678,1987,25,1980
9886,1987-04-26,0.036661785,1987,26,1980
9887,1987-04-27,0.03640685,1987,27,1980
9888,1987-04-28,0.035786822,1987,28,1980
9889,1987-04-29,0.03505032,1987,29,1980
9890,1987-04-30,0.033889875,1987,30,1980
9891,1987-05-01,,1987,1,1980
9892,1987-05-02,,1987,2,1980
9893,1987-05-03,,1987,3,1980
9894,1987-05-04,,1987,4,1980
9895,1987-05-05,,1987,5,1980
9896,1987-05-06,,1987,6,1980
9897,1987-05-07,,1987,7,1980
9898,1987-05-08,,1987,8,1980
9899,1987-05-09,,1987,9,1980
9900,1987-05-10,,1987,10,1980
9901,1987-05-11,,1987,11,1980
9902,1987-05-12,,1987,12,1980
9903,1987-05-13,,1987,13,1980
9904,1987-05-14,,1987,14,1980
9905,1987-05-15,,1987,15,1980
9906,1987-05-16,,1987,16,1980
9907,1987-05-17,,1987,17,1980
9908,1987-05-18,,1987,18,1980
9909,1987-05-19,,1987,19,1980
9910,1987-05-20,,1987,20,1980
9911,1987-05-21,,1987,21,1980
9912,1987-05-22,,1987,22,1980
9913,1987-05-23,,1987,23,1980
9914,1987-05-24,,1987,24,1980
9915,1987-05-25,,1987,25,1980
9916,1987-05-26,,1987,26,1980
9917,1987-05-27,,1987,27,1980
9918,1987-05-28,,1987,28,1980
9919,1987-05-29,,1987,29,1980
9920,1987-05-30,,1987,30,1980
9921,1987-05-31,,1987,31,1980
9922,1987-06-01,,1987,1,1980
9923,1987-06-02,,1987,2,1980
9924,1987-06-03,,1987,3,1980
9925,1987-06-04,,1987,4,1980
9926,1987-06-05,,1987,5,1980
9927,1987-06-06,,1987,6,1980
9928,1987-06-07,,1987,7,1980
9929,1987-06-08,,1987,8,1980
9930,1987-06-09,,1987,9,1980
9931,1987-06-10,,1987,10,1980
9932,1987-06-11,,1987,11,1980
9933,1987-06-12,,1987,12,1980
9934,1987-06-13,,1987,13,1980
9935,1987-06-14,,1987,14,1980
9936,1987-06-15,,1987,15,1980
9937,1987-06-16,,1987,16,1980
9938,1987-06-17,,1987,17,1980
9939,1987-06-18,,1987,18,1980
9940,1987-06-19,,1987,19,1980
9941,1987-06-20,,1987,20,1980
9942,1987-06-21,,1987,21,1980
9943,1987-06-22,,1987,22,1980
9944,1987-06-23,,1987,23,1980
9945,1987-06-24,,1987,24,1980
9946,1987-06-25,,1987,25,1980
9947,1987-06-26,,1987,26,1980
9948,1987-06-27,,1987,27,1980
9949,1987-06-28,,1987,28,1980
9950,1987-06-29,,1987,29,1980
9951,1987-06-30,,1987,30,1980
9952,1987-07-01,,1987,1,1980
9953,1987-07-02,,1987,2,1980
9954,1987-07-03,,1987,3,1980
9955,1987-07-04,,1987,4,1980
9956,1987-07-05,,1987,5,1980
9957,1987-07-06,,1987,6,1980
9958,1987-07-07,,1987,7,1980
9959,1987-07-08,,1987,8,1980
9960,1987-07-09,,1987,9,1980
9961,1987-07-10,,1987,10,1980
9962,1987-07-11,,1987,11,1980
9963,1987-07-12,,1987,12,1980
9964,1987-07-13,,1987,13,1980
9965,1987-07-14,,1987,14,1980
9966,1987-07-15,,1987,15,1980
9967,1987-07-16,,1987,16,1980
9968,1987-07-17,,1987,17,1980
9969,1987-07-18,,1987,18,1980
9970,1987-07-19,,1987,19,1980
9971,1987-07-20,,1987,20,1980
9972,1987-07-21,,1987,21,1980
9973,1987-07-22,,1987,22,1980
9974,1987-07-23,,1987,23,1980
9975,1987-07-24,,1987,24,1980
9976,1987-07-25,,1987,25,1980
9977,1987-07-26,,1987,26,1980
9978,1987-07-27,,1987,27,1980
9979,1987-07-28,,1987,28,1980
9980,1987-07-29,,1987,29,1980
9981,1987-07-30,,1987,30,1980
9982,1987-07-31,,1987,31,1980
9983,1987-08-01,,1987,1,1980
9984,1987-08-02,,1987,2,1980
9985,1987-08-03,,1987,3,1980
9986,1987-08-04,,1987,4,1980
9987,1987-08-05,,1987,5,1980
9988,1987-08-06,,1987,6,1980
9989,1987-08-07,,1987,7,1980
9990,1987-08-08,,1987,8,1980
9991,1987-08-09,,1987,9,1980
9992,1987-08-10,,1987,10,1980
9993,1987-08-11,,1987,11,1980
9994,1987-08-12,,1987,12,1980
9995,1987-08-13,,1987,13,1980
9996,1987-08-14,,1987,14,1980
9997,1987-08-15,,1987,15,1980
9998,1987-08-16,,1987,16,1980
9999,1987-08-17,,1987,17,1980
10000,1987-08-18,,1987,18,1980
10001,1987-08-19,,1987,19,1980
10002,1987-08-20,,1987,20,1980
10003,1987-08-21,,1987,21,1980
10004,1987-08-22,,1987,22,1980
10005,1987-08-23,,1987,23,1980
10006,1987-08-24,,1987,24,1980
10007,1987-08-25,,1987,25,1980
10008,1987-08-26,,1987,26,1980
10009,1987-08-27,,1987,27,1980
10010,1987-08-28,,1987,28,1980
10011,1987-08-29,,1987,29,1980
10012,1987-08-30,,1987,30,1980
10013,1987-08-31,,1987,31,1980
10014,1987-09-01,,1987,1,1980
10015,1987-09-02,,1987,2,1980
10016,1987-09-03,,1987,3,1980
10017,1987-09-04,,1987,4,1980
10018,1987-09-05,,1987,5,1980
10019,1987-09-06,,1987,6,1980
10020,1987-09-07,,1987,7,1980
10021,1987-09-08,,1987,8,1980
10022,1987-09-09,,1987,9,1980
10023,1987-09-10,,1987,10,1980
10024,1987-09-11,,1987,11,1980
10025,1987-09-12,,1987,12,1980
10026,1987-09-13,,1987,13,1980
10027,1987-09-14,,1987,14,1980
10028,1987-09-15,,1987,15,1980
10029,1987-09-16,,1987,16,1980
10030,1987-09-17,,1987,17,1980
10031,1987-09-18,,1987,18,1980
10032,1987-09-19,,1987,19,1980
10033,1987-09-20,,1987,20,1980
10034,1987-09-21,,1987,21,1980
10035,1987-09-22,,1987,22,1980
10036,1987-09-23,,1987,23,1980
10037,1987-09-24,,1987,24,1980
10038,1987-09-25,,1987,25,1980
10039,1987-09-26,,1987,26,1980
10040,1987-09-27,,1987,27,1980
10041,1987-09-28,,1987,28,1980
10042,1987-09-29,,1987,29,1980
10043,1987-09-30,,1987,30,1980
10044,1987-10-01,,1987,1,1980
10045,1987-10-02,,1987,2,1980
10046,1987-10-03,,1987,3,1980
10047,1987-10-04,,1987,4,1980
10048,1987-10-05,,1987,5,1980
10049,1987-10-06,,1987,6,1980
10050,1987-10-07,,1987,7,1980
10051,1987-10-08,,1987,8,1980
10052,1987-10-09,,1987,9,1980
10053,1987-10-10,,1987,10,1980
10054,1987-10-11,,1987,11,1980
10055,1987-10-12,,1987,12,1980
10056,1987-10-13,,1987,13,1980
10057,1987-10-14,,1987,14,1980
10058,1987-10-15,,1987,15,1980
10059,1987-10-16,,1987,16,1980
10060,1987-10-17,,1987,17,1980
10061,1987-10-18,,1987,18,1980
10062,1987-10-19,,1987,19,1980
10063,1987-10-20,,1987,20,1980
10064,1987-10-21,,1987,21,1980
10065,1987-10-22,,1987,22,1980
10066,1987-10-23,,1987,23,1980
10067,1987-10-24,,1987,24,1980
10068,1987-10-25,,1987,25,1980
10069,1987-10-26,,1987,26,1980
10070,1987-10-27,,1987,27,1980
10071,1987-10-28,,1987,28,1980
10072,1987-10-29,,1987,29,1980
10073,1987-10-30,,1987,30,1980
10074,1987-10-31,,1987,31,1980
10075,1987-11-01,,1987,1,1980
10076,1987-11-02,,1987,2,1980
10077,1987-11-03,,1987,3,1980
10078,1987-11-04,,1987,4,1980
10079,1987-11-05,,1987,5,1980
10080,1987-11-06,,1987,6,1980
10081,1987-11-07,,1987,7,1980
10082,1987-11-08,,1987,8,1980
10083,1987-11-09,,1987,9,1980
10084,1987-11-10,,1987,10,1980
10085,1987-11-11,,1987,11,1980
10086,1987-11-12,,1987,12,1980
10087,1987-11-13,,1987,13,1980
10088,1987-11-14,,1987,14,1980
10089,1987-11-15,,1987,15,1980
10090,1987-11-16,,1987,16,1980
10091,1987-11-17,,1987,17,1980
10092,1987-11-18,,1987,18,1980
10093,1987-11-19,,1987,19,1980
10094,1987-11-20,,1987,20,1980
10095,1987-11-21,,1987,21,1980
10096,1987-11-22,,1987,22,1980
10097,1987-11-23,,1987,23,1980
10098,1987-11-24,,1987,24,1980
10099,1987-11-25,,1987,25,1980
10100,1987-11-26,,1987,26,1980
10101,1987-11-27,,1987,27,1980
10102,1987-11-28,,1987,28,1980
10103,1987-11-29,,1987,29,1980
10104,1987-11-30,,1987,30,1980
10105,1987-12-01,,1987,1,1980
10106,1987-12-02,,1987,2,1980
10107,1987-12-03,,1987,3,1980
10108,1987-12-04,,1987,4,1980
10109,1987-12-05,,1987,5,1980
10110,1987-12-06,,1987,6,1980
10111,1987-12-07,,1987,7,1980
10112,1987-12-08,,1987,8,1980
10113,1987-12-09,,1987,9,1980
10114,1987-12-10,,1987,10,1980
10115,1987-12-11,,1987,11,1980
10116,1987-12-12,,1987,12,1980
10117,1987-12-13,,1987,13,1980
10118,1987-12-14,,1987,14,1980
10119,1987-12-15,,1987,15,1980
10120,1987-12-16,,1987,16,1980
10121,1987-12-17,,1987,17,1980
10122,1987-12-18,,1987,18,1980
10123,1987-12-19,,1987,19,1980
10124,1987-12-20,,1987,20,1980
10125,1987-12-21,,1987,21,1980
10126,1987-12-22,,1987,22,1980
10127,1987-12-23,,1987,23,1980
10128,1987-12-24,,1987,24,1980
10129,1987-12-25,,1987,25,1980
10130,1987-12-26,,1987,26,1980
10131,1987-12-27,,1987,27,1980
10132,1987-12-28,,1987,28,1980
10133,1987-12-29,,1987,29,1980
10134,1987-12-30,,1987,30,1980
10135,1987-12-31,,1987,31,1980
10136,1988-01-01,,1988,1,1980
10137,1988-01-02,,1988,2,1980
10138,1988-01-03,,1988,3,1980
10139,1988-01-04,,1988,4,1980
10140,1988-01-05,,1988,5,1980
10141,1988-01-06,,1988,6,1980
10142,1988-01-07,,1988,7,1980
10143,1988-01-08,,1988,8,1980
10144,1988-01-09,,1988,9,1980
10145,1988-01-10,,1988,10,1980
10146,1988-01-11,,1988,11,1980
10147,1988-01-12,,1988,12,1980
10148,1988-01-13,,1988,13,1980
10149,1988-01-14,,1988,14,1980
10150,1988-01-15,,1988,15,1980
10151,1988-01-16,,1988,16,1980
10152,1988-01-17,,1988,17,1980
10153,1988-01-18,,1988,18,1980
10154,1988-01-19,,1988,19,1980
10155,1988-01-20,,1988,20,1980
10156,1988-01-21,,1988,21,1980
10157,1988-01-22,,1988,22,1980
10158,1988-01-23,,1988,23,1980
10159,1988-01-24,,1988,24,1980
10160,1988-01-25,,1988,25,1980
10161,1988-01-26,,1988,26,1980
10162,1988-01-27,,1988,27,1980
10163,1988-01-28,,1988,28,1980
10164,1988-01-29,,1988,29,1980
10165,1988-01-30,,1988,30,1980
10166,1988-01-31,,1988,31,1980
10167,1988-02-01,,1988,1,1980
10168,1988-02-02,,1988,2,1980
10169,1988-02-03,,1988,3,1980
10170,1988-02-04,,1988,4,1980
10171,1988-02-05,,1988,5,1980
10172,1988-02-06,,1988,6,1980
10173,1988-02-07,,1988,7,1980
10174,1988-02-08,,1988,8,1980
10175,1988-02-09,,1988,9,1980
10176,1988-02-10,,1988,10,1980
10177,1988-02-11,,1988,11,1980
10178,1988-02-12,,1988,12,1980
10179,1988-02-13,,1988,13,1980
10180,1988-02-14,,1988,14,1980
10181,1988-02-15,,1988,15,1980
10182,1988-02-16,,1988,16,1980
10183,1988-02-17,,1988,17,1980
10184,1988-02-18,,1988,18,1980
10185,1988-02-19,,1988,19,1980
10186,1988-02-20,,1988,20,1980
10187,1988-02-21,,1988,21,1980
10188,1988-02-22,,1988,22,1980
10189,1988-02-23,,1988,23,1980
10190,1988-02-24,,1988,24,1980
10191,1988-02-25,,1988,25,1980
10192,1988-02-26,,1988,26,1980
10193,1988-02-27,,1988,27,1980
10194,1988-02-28,,1988,28,1980
10195,1988-02-29,,1988,29,1980
10196,1988-03-01,,1988,1,1980
10197,1988-03-02,,1988,2,1980
10198,1988-03-03,,1988,3,1980
10199,1988-03-04,,1988,4,1980
10200,1988-03-05,,1988,5,1980
