time,longitude,latitude,u10
1980-01-13 01:00:00,212.0,64.75,-0.3655619834108359
1980-01-13 02:00:00,212.0,64.75,-0.47203125108969735
1980-01-13 03:00:00,212.0,64.75,-0.7594982738226235
1980-01-13 04:00:00,212.0,64.75,-1.244417392978165
1980-01-13 05:00:00,212.0,64.75,-1.5686647081819705
1980-01-13 06:00:00,212.0,64.75,-1.8919441209523318
1980-01-13 07:00:00,212.0,64.75,-2.107786363610387
1980-01-13 08:00:00,212.0,64.75,-2.424290459346639
1980-01-13 09:00:00,212.0,64.75,-2.617870946035478
1980-01-13 10:00:00,212.0,64.75,-2.6014166046669267
1980-01-13 11:00:00,212.0,64.75,-2.890819432266741
1980-01-13 12:00:00,212.0,64.75,-3.0369726997168147
1980-01-13 13:00:00,212.0,64.75,-3.382513868456392
1980-01-13 14:00:00,212.0,64.75,-3.566415330810789
1980-01-13 15:00:00,212.0,64.75,-3.4976942580362516
1980-01-13 16:00:00,212.0,64.75,-3.519956014005468
1980-01-13 17:00:00,212.0,64.75,-3.554800501609459
1980-01-13 18:00:00,212.0,64.75,-3.58964498921345
1980-01-13 19:00:00,212.0,64.75,-3.6525586473873224
1980-01-13 20:00:00,212.0,64.75,-3.665141379022097
1980-01-13 21:00:00,212.0,64.75,-3.624489476817441
1980-01-13 22:00:00,212.0,64.75,-3.6922426471585346
1980-01-13 23:00:00,212.0,64.75,-3.763867427233405
1980-01-14 00:00:00,212.0,64.75,-3.903245377649369
1980-01-14 01:00:00,212.0,64.75,-4.059077669433885
1980-01-14 02:00:00,212.0,64.75,-4.096825864338208
1980-01-14 03:00:00,212.0,64.75,-4.116183913007092
1980-01-14 04:00:00,212.0,64.75,-4.159739522512081
1980-01-14 05:00:00,212.0,64.75,-4.179097571180964
1980-01-14 06:00:00,212.0,64.75,-4.218781570952177
1980-01-14 07:00:00,212.0,64.75,-4.2333001074538394
1980-01-14 08:00:00,212.0,64.75,-4.241043326921393
1980-01-14 09:00:00,212.0,64.75,-4.242011229354837
1980-01-14 10:00:00,212.0,64.75,-4.128766644641867
1980-01-14 11:00:00,212.0,64.75,-4.059077669433885
1980-01-14 12:00:00,212.0,64.75,-4.071660401068659
1980-01-14 13:00:00,212.0,64.75,-4.055206059700108
1980-01-14 14:00:00,212.0,64.75,-3.881951524113597
1980-01-14 15:00:00,212.0,64.75,-3.6622376717217646
1980-01-14 16:00:00,212.0,64.75,-3.4889831361352535
1980-01-14 17:00:00,212.0,64.75,-3.303145868913968
1980-01-14 18:00:00,212.0,64.75,-3.1763506501327785
1980-01-14 19:00:00,212.0,64.75,-3.002128212112823
1980-01-14 20:00:00,212.0,64.75,-2.852103334928973
1980-01-14 21:00:00,212.0,64.75,-2.6507796287725807
1980-01-14 22:00:00,212.0,64.75,-2.160053095016374
1980-01-14 23:00:00,212.0,64.75,-2.522048605124503
1980-01-15 00:00:00,212.0,64.75,-2.246196411592907
1980-01-15 01:00:00,212.0,64.75,-1.8919441209523318
