Time,precip_mm_ERA5_12km,BETHEL AIRPORT,month
1978-12-04,7.221,0.254,Dec
1978-12-05,0.193,0.000,Dec
1978-12-06,3.713,0.254,Dec
1978-12-07,1.950,0.000,Dec
1978-12-08,1.982,0.254,Dec
1978-12-09,2.584,2.794,Dec
1978-12-10,0.947,0.254,Dec
1978-12-11,0.063,0.254,Dec
1978-12-12,0.332,0.508,Dec
1978-12-13,2.161,0.762,Dec
1978-12-14,0.089,0.762,Dec
1978-12-15,1.395,0.508,Dec
1978-12-16,9.759,2.540,Dec
1978-12-17,16.260,4.826,Dec
1978-12-18,0.800,1.524,Dec
1978-12-19,4.823,1.524,Dec
1978-12-20,0.277,0.254,Dec
1978-12-21,1.946,0.508,Dec
1978-12-22,15.197,8.128,Dec
1978-12-23,0.751,0.762,Dec
1978-12-24,1.817,1.778,Dec
1978-12-25,3.261,2.286,Dec
1978-12-26,25.183,7.620,Dec
1978-12-27,11.290,5.588,Dec
1978-12-28,4.734,1.524,Dec
1978-12-29,2.252,1.778,Dec
1978-12-30,0.219,0.000,Dec
1978-12-31,0.458,0.000,Dec
1979-01-01,3.541,0.254,Jan
1979-01-02,0.480,0.254,Jan
1979-01-03,1.988,0.000,Jan
1979-01-04,2.080,0.254,Jan
1979-01-05,1.772,0.000,Jan
1979-01-06,0.000,0.000,Jan
1979-01-07,0.000,0.000,Jan
1979-01-08,0.000,0.000,Jan
1979-01-09,0.062,0.254,Jan
1979-01-10,0.046,0.000,Jan
1979-01-11,1.026,0.254,Jan
1979-01-12,0.660,0.254,Jan
1979-01-13,1.819,0.254,Jan
1979-01-14,2.014,0.762,Jan
1979-01-15,8.300,1.270,Jan
1979-01-16,1.999,0.254,Jan
1979-01-17,0.005,0.508,Jan
1979-01-18,0.103,0.508,Jan
1979-01-19,2.150,0.762,Jan
1979-01-20,4.986,4.318,Jan
1979-01-21,1.303,0.508,Jan
1979-01-22,1.350,1.270,Jan
1979-01-23,1.313,0.254,Jan
1979-01-24,0.036,0.254,Jan
1979-01-25,0.055,0.000,Jan
1979-01-26,0.081,0.000,Jan
1979-01-27,5.655,0.508,Jan
1979-01-28,1.060,0.254,Jan
1979-01-29,2.660,1.524,Jan
1979-01-30,4.810,6.604,Jan
1979-01-31,4.128,0.254,Jan
1979-02-01,1.295,1.524,Feb
1979-02-02,0.060,0.762,Feb
1979-02-03,0.000,0.000,Feb
1979-02-04,0.000,0.000,Feb
1979-02-05,0.000,0.000,Feb
1979-02-06,0.000,0.000,Feb
1979-02-07,0.000,0.000,Feb
1979-02-08,0.000,0.000,Feb
1979-02-09,0.000,0.000,Feb
1979-02-10,0.000,0.000,Feb
1979-02-11,0.000,0.000,Feb
1979-02-12,0.257,0.254,Feb
1979-02-13,0.003,0.000,Feb
1979-02-14,0.000,0.000,Feb
1979-02-15,0.000,0.000,Feb
1979-02-16,0.000,0.000,Feb
1979-02-17,0.015,0.000,Feb
1979-02-18,0.004,0.000,Feb
1979-02-19,0.000,0.000,Feb
1979-02-20,0.004,0.000,Feb
1979-02-21,0.000,0.000,Feb
1979-02-22,0.008,0.000,Feb
1979-02-23,0.000,0.000,Feb
1979-02-24,0.000,0.000,Feb
1979-02-25,0.000,0.000,Feb
1979-02-26,0.000,0.000,Feb
1979-02-27,0.000,0.000,Feb
1979-02-28,0.003,0.000,Feb
1979-03-01,0.000,0.000,Mar
1979-03-02,0.000,0.000,Mar
1979-03-03,0.000,0.000,Mar
1979-03-04,0.007,0.254,Mar
1979-03-05,0.009,0.000,Mar
1979-03-06,0.317,0.254,Mar
1979-03-07,0.589,0.508,Mar
1979-03-08,1.000,0.000,Mar
1979-03-09,1.647,0.254,Mar
1979-03-10,0.842,0.000,Mar
1979-03-11,0.596,0.000,Mar
1979-03-12,0.024,0.254,Mar
1979-03-13,0.007,0.000,Mar
1979-03-14,0.014,0.000,Mar
1979-03-15,0.007,0.000,Mar
1979-03-16,0.003,0.000,Mar
1979-03-17,0.000,0.000,Mar
1979-03-18,0.000,0.000,Mar
1979-03-19,0.136,0.254,Mar
1979-03-20,8.087,3.810,Mar
1979-03-21,4.538,8.128,Mar
1979-03-22,0.115,0.254,Mar
1979-03-23,0.711,0.254,Mar
1979-03-24,3.278,0.254,Mar
1979-03-25,3.904,0.762,Mar
1979-03-26,1.230,0.254,Mar
1979-03-27,0.168,0.254,Mar
1979-03-28,0.332,0.762,Mar
1979-03-29,1.318,0.254,Mar
1979-03-30,0.905,0.254,Mar
1979-03-31,0.071,0.000,Mar
1979-04-01,12.704,6.604,Apr
1979-04-02,4.535,9.652,Apr
1979-04-03,9.274,10.668,Apr
1979-04-04,1.810,7.620,Apr
1979-04-05,0.331,1.270,Apr
1979-04-06,0.724,0.000,Apr
1979-04-07,0.001,0.000,Apr
1979-04-08,0.038,0.000,Apr
1979-04-09,0.002,0.000,Apr
1979-04-10,0.003,0.000,Apr
1979-04-11,0.033,0.000,Apr
1979-04-12,0.076,0.000,Apr
1979-04-13,0.151,0.000,Apr
1979-04-14,0.000,0.000,Apr
1979-04-15,0.000,0.000,Apr
1979-04-16,4.529,3.302,Apr
1979-04-17,3.747,2.794,Apr
1979-04-18,0.540,0.254,Apr
1979-04-19,10.996,13.462,Apr
1979-04-20,9.529,12.192,Apr
1979-04-21,3.366,5.080,Apr
1979-04-22,0.000,0.254,Apr
1979-04-23,6.024,9.652,Apr
1979-04-24,0.107,0.254,Apr
1979-04-25,0.017,0.254,Apr
1979-04-26,6.050,3.302,Apr
1979-04-27,6.178,6.096,Apr
1979-04-28,8.679,6.604,Apr
1979-04-29,1.849,0.254,Apr
1979-04-30,1.523,0.000,Apr
1979-05-01,3.393,0.000,May
1979-05-02,0.331,2.032,May
1979-05-03,0.020,0.000,May
1979-05-04,0.691,2.032,May
1979-05-05,0.099,0.254,May
1979-05-06,0.640,1.524,May
1979-05-07,0.177,0.254,May
1979-05-08,5.331,0.254,May
1979-05-09,0.014,0.254,May
1979-05-10,0.004,0.000,May
1979-05-11,0.729,0.254,May
1979-05-12,0.490,0.000,May
1979-05-13,0.113,0.254,May
1979-05-14,0.471,0.254,May
1979-05-15,0.145,0.000,May
1979-05-16,1.277,0.000,May
1979-05-17,0.010,0.000,May
1979-05-18,1.555,0.254,May
1979-05-19,0.018,0.762,May
1979-05-20,1.430,0.254,May
1979-05-21,0.278,0.254,May
1979-05-22,0.417,0.000,May
1979-05-23,0.009,0.508,May
1979-05-24,1.033,1.016,May
1979-05-25,0.000,0.000,May
1979-05-26,0.000,0.000,May
1979-05-27,0.000,0.000,May
1979-05-28,0.000,0.000,May
1979-05-29,0.000,0.254,May
1979-05-30,0.091,0.508,May
1979-05-31,0.000,0.000,May
1979-06-01,1.189,0.000,Jun
1979-06-02,0.105,0.254,Jun
1979-06-03,0.136,0.000,Jun
1979-06-04,0.339,0.254,Jun
1979-06-05,6.326,18.034,Jun
1979-06-06,3.234,2.286,Jun
1979-06-07,0.012,0.254,Jun
1979-06-08,0.432,0.000,Jun
1979-06-09,2.159,2.286,Jun
1979-06-10,0.612,2.540,Jun
1979-06-11,0.031,0.254,Jun
1979-06-12,0.066,0.508,Jun
1979-06-13,0.757,0.254,Jun
1979-06-14,1.625,7.620,Jun
1979-06-15,9.427,7.366,Jun
1979-06-16,1.620,0.508,Jun
1979-06-17,1.064,1.016,Jun
1979-06-18,2.245,3.810,Jun
1979-06-19,0.352,0.254,Jun
1979-06-20,0.000,0.254,Jun
1979-06-21,0.000,0.000,Jun
1979-06-22,0.000,0.000,Jun
1979-06-23,3.557,4.572,Jun
1979-06-24,7.033,5.588,Jun
1979-06-25,3.607,3.048,Jun
1979-06-26,0.592,1.016,Jun
1979-06-27,1.079,0.508,Jun
1979-06-28,0.001,0.000,Jun
1979-06-29,0.000,0.000,Jun
1979-06-30,2.377,5.842,Jun
1979-07-01,0.483,0.762,Jul
1979-07-02,2.882,1.270,Jul
1979-07-03,0.483,0.508,Jul
1979-07-04,0.007,0.254,Jul
1979-07-05,8.697,19.304,Jul
1979-07-06,2.477,0.508,Jul
1979-07-07,0.000,0.254,Jul
1979-07-08,7.350,4.826,Jul
1979-07-09,0.000,0.000,Jul
1979-07-10,0.233,0.254,Jul
1979-07-11,0.000,0.000,Jul
1979-07-12,0.000,0.000,Jul
1979-07-13,0.020,0.000,Jul
1979-07-14,0.000,0.000,Jul
1979-07-15,0.000,0.000,Jul
1979-07-16,0.000,0.000,Jul
1979-07-17,0.000,0.254,Jul
1979-07-18,0.000,0.000,Jul
1979-07-19,0.292,0.000,Jul
1979-07-20,3.438,0.254,Jul
1979-07-21,0.425,0.254,Jul
1979-07-22,5.837,8.890,Jul
1979-07-23,8.192,7.874,Jul
1979-07-24,2.745,8.636,Jul
1979-07-25,0.016,0.508,Jul
1979-07-26,0.004,0.000,Jul
1979-07-27,0.001,0.000,Jul
1979-07-28,0.027,0.000,Jul
1979-07-29,0.350,0.254,Jul
1979-07-30,0.002,0.254,Jul
1979-07-31,0.281,1.016,Jul
1979-08-01,0.080,0.254,Aug
1979-08-02,0.420,0.254,Aug
1979-08-03,2.625,4.572,Aug
1979-08-04,5.689,3.302,Aug
1979-08-05,7.958,7.874,Aug
1979-08-06,12.016,7.874,Aug
1979-08-07,0.127,0.508,Aug
1979-08-08,0.438,0.000,Aug
1979-08-09,4.023,0.254,Aug
1979-08-10,0.210,0.000,Aug
1979-08-11,5.319,0.254,Aug
1979-08-12,16.969,12.192,Aug
1979-08-13,3.793,1.778,Aug
1979-08-14,9.284,1.016,Aug
1979-08-15,1.612,0.762,Aug
1979-08-16,3.932,0.508,Aug
1979-08-17,0.516,0.762,Aug
1979-08-18,19.225,7.112,Aug
1979-08-19,4.284,6.096,Aug
1979-08-20,1.234,0.254,Aug
1979-08-21,0.101,0.508,Aug
1979-08-22,0.000,0.000,Aug
1979-08-23,0.000,0.000,Aug
1979-08-24,2.130,0.254,Aug
1979-08-25,0.200,0.762,Aug
1979-08-26,1.595,0.508,Aug
1979-08-27,0.859,0.254,Aug
1979-08-28,0.066,2.286,Aug
1979-08-29,1.971,0.762,Aug
1979-08-30,0.299,0.000,Aug
1979-08-31,0.058,0.254,Aug
1979-09-01,0.090,0.000,Sep
1979-09-02,0.488,0.000,Sep
1979-09-03,0.336,0.254,Sep
1979-09-04,0.000,0.000,Sep
1979-09-05,0.000,0.000,Sep
1979-09-06,1.016,2.286,Sep
1979-09-07,3.062,0.762,Sep
1979-09-08,0.179,0.254,Sep
1979-09-09,0.000,0.000,Sep
1979-09-10,0.017,0.000,Sep
1979-09-11,0.009,0.254,Sep
1979-09-12,0.000,0.000,Sep
1979-09-13,0.000,0.000,Sep
1979-09-14,0.002,0.254,Sep
1979-09-15,1.204,0.254,Sep
1979-09-16,0.003,0.000,Sep
1979-09-17,0.015,0.762,Sep
1979-09-18,9.346,10.160,Sep
1979-09-19,15.008,8.382,Sep
1979-09-20,0.801,0.254,Sep
1979-09-21,4.144,2.540,Sep
1979-09-22,6.869,2.032,Sep
1979-09-23,2.979,0.762,Sep
1979-09-24,0.396,0.000,Sep
1979-09-25,4.042,0.762,Sep
1979-09-26,1.813,1.778,Sep
1979-09-27,2.873,0.762,Sep
1979-09-28,0.905,0.254,Sep
1979-09-29,5.063,0.000,Sep
1979-09-30,4.132,0.508,Sep
1979-10-01,0.352,0.254,Oct
1979-10-02,6.455,3.302,Oct
1979-10-03,1.030,1.016,Oct
1979-10-04,0.333,0.508,Oct
1979-10-05,0.056,0.254,Oct
1979-10-06,2.675,0.762,Oct
1979-10-07,0.114,0.254,Oct
1979-10-08,18.491,4.064,Oct
1979-10-09,0.382,2.032,Oct
1979-10-10,2.636,0.508,Oct
1979-10-11,1.793,0.000,Oct
1979-10-12,0.106,0.000,Oct
1979-10-13,0.824,3.556,Oct
1979-10-14,0.279,0.254,Oct
1979-10-15,0.625,0.000,Oct
1979-10-16,0.930,0.000,Oct
1979-10-17,0.648,0.000,Oct
1979-10-18,2.723,0.762,Oct
1979-10-19,0.312,0.508,Oct
1979-10-20,0.070,0.762,Oct
1979-10-21,0.010,0.254,Oct
1979-10-22,0.002,0.254,Oct
1979-10-23,0.000,0.000,Oct
1979-10-24,0.000,0.000,Oct
1979-10-25,0.000,0.000,Oct
1979-10-26,0.007,0.254,Oct
1979-10-27,0.019,0.254,Oct
1979-10-28,0.076,0.254,Oct
1979-10-29,4.851,1.270,Oct
1979-10-30,0.566,2.794,Oct
1979-10-31,3.125,2.540,Oct
1979-11-01,2.744,4.826,Nov
1979-11-02,0.001,0.508,Nov
1979-11-03,0.065,0.000,Nov
1979-11-04,0.246,0.000,Nov
1979-11-05,7.082,15.494,Nov
1979-11-06,1.537,0.254,Nov
1979-11-07,2.582,1.524,Nov
1979-11-08,3.362,8.382,Nov
1979-11-09,8.058,8.636,Nov
1979-11-10,0.652,0.508,Nov
1979-11-11,1.011,0.254,Nov
1979-11-12,0.023,6.350,Nov
1979-11-13,1.305,0.508,Nov
1979-11-14,5.092,9.906,Nov
1979-11-15,10.693,12.700,Nov
1979-11-16,0.335,0.254,Nov
1979-11-17,1.342,0.000,Nov
1979-11-18,0.113,0.254,Nov
1979-11-19,0.345,0.000,Nov
1979-11-20,3.211,2.032,Nov
1979-11-21,0.558,0.254,Nov
1979-11-22,0.032,0.254,Nov
1979-11-23,0.002,0.254,Nov
1979-11-24,9.929,3.302,Nov
1979-11-25,1.872,0.254,Nov
1979-11-26,0.022,0.254,Nov
1979-11-27,2.252,0.508,Nov
1979-11-28,6.885,1.778,Nov
1979-11-29,11.344,6.858,Nov
1979-11-30,0.119,0.254,Nov
1979-12-01,3.635,3.302,Dec
1979-12-02,0.004,0.762,Dec
1979-12-03,10.253,6.096,Dec
1979-12-04,3.977,0.254,Dec
1979-12-05,0.421,1.270,Dec
1979-12-06,2.208,2.794,Dec
1979-12-07,7.606,0.762,Dec
1979-12-08,0.398,1.016,Dec
1979-12-09,10.565,8.890,Dec
1979-12-10,0.003,0.000,Dec
1979-12-11,0.037,0.254,Dec
1979-12-12,0.002,0.000,Dec
1979-12-13,0.000,0.000,Dec
1979-12-14,0.000,0.000,Dec
1979-12-15,0.000,0.000,Dec
1979-12-16,0.000,0.000,Dec
1979-12-17,0.000,0.000,Dec
1979-12-18,0.093,0.254,Dec
1979-12-19,0.018,0.000,Dec
1979-12-20,0.000,0.000,Dec
1979-12-21,0.000,0.000,Dec
1979-12-22,0.000,0.000,Dec
1979-12-23,4.110,4.064,Dec
1979-12-24,1.967,1.524,Dec
1979-12-25,0.291,0.000,Dec
1979-12-26,0.003,0.000,Dec
1979-12-27,0.006,0.000,Dec
1979-12-28,0.026,0.000,Dec
1979-12-29,0.011,0.000,Dec
1979-12-30,0.001,0.000,Dec
1979-12-31,0.000,0.000,Dec
1980-01-01,0.000,0.000,Jan
1980-01-02,0.000,0.000,Jan
1980-01-03,0.000,0.000,Jan
1980-01-04,12.319,7.620,Jan
1980-01-05,3.822,3.302,Jan
1980-01-06,0.936,0.508,Jan
1980-01-07,0.070,0.000,Jan
1980-01-08,0.005,0.000,Jan
1980-01-09,0.001,0.000,Jan
1980-01-10,0.000,0.000,Jan
1980-01-11,0.000,0.000,Jan
1980-01-12,0.085,0.254,Jan
1980-01-13,0.055,0.254,Jan
1980-01-14,0.014,0.000,Jan
1980-01-15,0.034,0.254,Jan
1980-01-16,0.029,0.254,Jan
1980-01-17,6.401,1.778,Jan
1980-01-18,5.309,6.858,Jan
1980-01-19,0.009,0.000,Jan
1980-01-20,2.890,1.270,Jan
1980-01-21,2.603,0.254,Jan
1980-01-22,0.074,0.000,Jan
1980-01-23,3.488,0.254,Jan
1980-01-24,0.722,0.000,Jan
1980-01-25,3.895,0.254,Jan
1980-01-26,1.095,0.254,Jan
1980-01-27,0.168,0.254,Jan
1980-01-28,0.016,0.254,Jan
1980-01-29,0.000,0.000,Jan
1980-01-30,0.000,0.000,Jan
1980-01-31,0.000,0.000,Jan
1980-02-01,0.000,0.000,Feb
1980-02-02,1.140,0.254,Feb
1980-02-03,0.352,0.254,Feb
1980-02-04,1.154,2.032,Feb
1980-02-05,1.263,0.254,Feb
1980-02-06,5.400,5.588,Feb
1980-02-07,1.425,1.016,Feb
1980-02-08,0.989,0.254,Feb
1980-02-09,4.384,1.524,Feb
1980-02-10,3.785,0.508,Feb
1980-02-11,1.139,0.254,Feb
1980-02-12,0.098,1.524,Feb
1980-02-13,0.128,0.254,Feb
1980-02-14,0.066,0.000,Feb
1980-02-15,0.016,0.000,Feb
1980-02-16,0.086,0.000,Feb
1980-02-17,0.047,0.000,Feb
1980-02-18,0.000,0.000,Feb
1980-02-19,0.000,0.000,Feb
1980-02-20,0.021,0.254,Feb
1980-02-21,1.149,1.270,Feb
1980-02-22,0.180,0.254,Feb
1980-02-23,8.342,5.334,Feb
1980-02-24,0.060,0.254,Feb
1980-02-25,0.046,0.000,Feb
1980-02-26,0.010,0.000,Feb
1980-02-27,0.000,0.000,Feb
1980-02-28,0.000,0.000,Feb
1980-02-29,0.002,0.000,Feb
1980-03-01,0.000,0.000,Mar
1980-03-02,1.013,0.000,Mar
1980-03-03,0.215,0.000,Mar
1980-03-04,0.744,1.524,Mar
1980-03-05,0.812,0.254,Mar
1980-03-06,1.775,3.302,Mar
1980-03-07,4.171,3.810,Mar
1980-03-08,4.855,3.556,Mar
1980-03-09,0.996,1.016,Mar
1980-03-10,2.687,2.540,Mar
1980-03-11,0.457,0.254,Mar
1980-03-12,0.056,0.254,Mar
1980-03-13,0.001,0.254,Mar
1980-03-14,0.005,0.000,Mar
1980-03-15,0.000,0.000,Mar
1980-03-16,0.000,0.000,Mar
1980-03-17,0.004,0.254,Mar
1980-03-18,0.251,0.254,Mar
1980-03-19,0.343,0.000,Mar
1980-03-20,0.729,0.254,Mar
1980-03-21,0.098,0.254,Mar
1980-03-22,1.430,1.778,Mar
1980-03-23,3.065,4.572,Mar
1980-03-24,1.419,0.000,Mar
1980-03-25,0.178,0.000,Mar
1980-03-26,1.452,0.254,Mar
1980-03-27,0.416,0.508,Mar
1980-03-28,0.073,1.016,Mar
1980-03-29,0.787,0.254,Mar
1980-03-30,2.554,0.254,Mar
1980-03-31,0.521,4.826,Mar
1980-04-01,2.339,0.508,Apr
1980-04-02,0.001,0.000,Apr
1980-04-03,0.078,0.000,Apr
1980-04-04,1.172,0.254,Apr
1980-04-05,0.000,0.000,Apr
1980-04-06,0.216,0.254,Apr
1980-04-07,0.343,0.000,Apr
1980-04-08,0.000,0.000,Apr
1980-04-09,0.000,0.000,Apr
1980-04-10,0.000,0.000,Apr
1980-04-11,0.000,0.000,Apr
1980-04-12,0.012,0.000,Apr
1980-04-13,1.488,0.762,Apr
1980-04-14,1.323,0.254,Apr
1980-04-15,0.561,0.254,Apr
1980-04-16,0.364,0.000,Apr
1980-04-17,0.056,0.000,Apr
1980-04-18,0.056,0.000,Apr
1980-04-19,0.029,0.762,Apr
1980-04-20,0.105,0.254,Apr
1980-04-21,0.394,0.254,Apr
1980-04-22,1.699,0.254,Apr
1980-04-23,3.203,1.778,Apr
1980-04-24,0.006,0.254,Apr
1980-04-25,0.141,2.540,Apr
1980-04-26,0.163,0.000,Apr
1980-04-27,0.010,0.000,Apr
1980-04-28,0.059,2.794,Apr
1980-04-29,0.141,0.254,Apr
1980-04-30,0.008,0.000,Apr
1980-05-01,0.046,0.000,May
1980-05-02,0.341,0.254,May
1980-05-03,2.180,0.762,May
1980-05-04,3.191,0.508,May
1980-05-05,0.222,0.000,May
1980-05-06,0.082,0.000,May
1980-05-07,0.096,0.254,May
1980-05-08,0.010,0.254,May
1980-05-09,0.274,0.254,May
1980-05-10,0.703,0.254,May
1980-05-11,4.664,2.286,May
1980-05-12,0.743,0.254,May
1980-05-13,0.154,0.254,May
1980-05-14,0.288,0.508,May
1980-05-15,0.321,0.254,May
1980-05-16,0.835,0.254,May
1980-05-17,0.369,0.000,May
1980-05-18,0.336,0.000,May
1980-05-19,0.015,0.000,May
1980-05-20,0.002,0.000,May
1980-05-21,0.000,0.254,May
1980-05-22,0.000,0.254,May
1980-05-23,4.820,0.254,May
1980-05-24,2.700,0.254,May
1980-05-25,2.211,0.254,May
1980-05-26,1.206,0.508,May
1980-05-27,0.118,0.254,May
1980-05-28,13.633,7.112,May
1980-05-29,0.564,1.778,May
1980-05-30,7.392,7.620,May
1980-05-31,0.003,0.000,May
1980-06-01,6.464,1.778,Jun
1980-06-02,2.858,5.080,Jun
1980-06-03,9.544,5.842,Jun
1980-06-04,10.986,12.954,Jun
1980-06-05,0.166,0.254,Jun
1980-06-06,0.382,0.254,Jun
1980-06-07,0.006,0.508,Jun
1980-06-08,0.136,0.254,Jun
1980-06-09,6.847,5.334,Jun
1980-06-10,12.487,8.890,Jun
1980-06-11,0.196,0.254,Jun
1980-06-12,0.139,0.254,Jun
1980-06-13,0.000,0.000,Jun
1980-06-14,0.000,0.000,Jun
1980-06-15,0.720,0.254,Jun
1980-06-16,0.055,0.254,Jun
1980-06-17,1.117,0.508,Jun
1980-06-18,2.192,1.270,Jun
1980-06-19,12.554,21.336,Jun
1980-06-20,4.599,1.016,Jun
1980-06-21,1.132,0.508,Jun
1980-06-22,0.174,0.254,Jun
1980-06-23,4.966,8.128,Jun
1980-06-24,12.759,9.398,Jun
1980-06-25,2.143,0.000,Jun
1980-06-26,0.784,1.016,Jun
1980-06-27,1.058,0.762,Jun
1980-06-28,0.042,0.000,Jun
1980-06-29,0.025,0.000,Jun
1980-06-30,0.003,0.254,Jun
1980-07-01,13.255,17.780,Jul
1980-07-02,4.597,2.286,Jul
1980-07-03,0.187,0.254,Jul
1980-07-04,3.178,7.366,Jul
1980-07-05,8.363,12.954,Jul
1980-07-06,0.678,2.286,Jul
1980-07-07,9.922,10.922,Jul
1980-07-08,2.753,6.350,Jul
1980-07-09,1.145,13.970,Jul
1980-07-10,2.379,0.508,Jul
1980-07-11,6.210,0.000,Jul
1980-07-12,0.460,0.000,Jul
1980-07-13,0.000,0.254,Jul
1980-07-14,3.536,3.556,Jul
1980-07-15,0.265,0.000,Jul
1980-07-16,0.004,0.000,Jul
1980-07-17,0.000,0.000,Jul
1980-07-18,0.426,0.000,Jul
1980-07-19,0.016,0.000,Jul
1980-07-20,0.000,0.000,Jul
1980-07-21,0.000,0.000,Jul
1980-07-22,2.321,0.000,Jul
1980-07-23,0.000,0.000,Jul
1980-07-24,0.000,0.000,Jul
1980-07-25,0.000,0.254,Jul
1980-07-26,6.767,11.176,Jul
1980-07-27,1.689,1.524,Jul
1980-07-28,3.689,10.160,Jul
1980-07-29,4.423,0.254,Jul
1980-07-30,2.590,0.254,Jul
1980-07-31,0.549,0.254,Jul
1980-08-01,0.008,0.000,Aug
1980-08-02,10.835,7.874,Aug
1980-08-03,0.119,0.000,Aug
1980-08-04,0.148,0.254,Aug
1980-08-05,1.274,3.556,Aug
1980-08-06,5.951,5.842,Aug
1980-08-07,0.869,2.540,Aug
1980-08-08,9.572,9.906,Aug
1980-08-09,7.401,6.858,Aug
1980-08-10,10.847,2.032,Aug
1980-08-11,3.406,1.270,Aug
1980-08-12,0.031,0.254,Aug
1980-08-13,1.234,0.000,Aug
1980-08-14,6.400,4.064,Aug
1980-08-15,1.317,1.016,Aug
1980-08-16,3.125,1.016,Aug
1980-08-17,12.548,17.018,Aug
1980-08-18,1.614,1.778,Aug
1980-08-19,1.852,2.286,Aug
1980-08-20,1.557,0.254,Aug
1980-08-21,0.005,0.000,Aug
1980-08-22,0.000,0.000,Aug
1980-08-23,0.000,0.000,Aug
1980-08-24,0.000,0.000,Aug
1980-08-25,0.125,0.254,Aug
1980-08-26,0.156,0.000,Aug
1980-08-27,8.101,0.254,Aug
1980-08-28,0.001,0.000,Aug
1980-08-29,0.083,0.254,Aug
1980-08-30,1.498,0.508,Aug
1980-08-31,0.523,1.270,Aug
1980-09-01,0.016,0.000,Sep
1980-09-02,0.145,0.254,Sep
1980-09-03,0.423,0.000,Sep
1980-09-04,0.001,0.000,Sep
1980-09-05,0.734,0.000,Sep
1980-09-06,0.103,0.254,Sep
1980-09-07,0.002,0.000,Sep
1980-09-08,0.000,0.000,Sep
1980-09-09,1.600,0.000,Sep
1980-09-10,0.072,0.254,Sep
1980-09-11,0.001,0.000,Sep
1980-09-12,9.126,9.398,Sep
1980-09-13,0.827,0.254,Sep
1980-09-14,17.654,4.064,Sep
1980-09-15,0.053,0.508,Sep
1980-09-16,0.109,0.254,Sep
1980-09-17,0.132,0.254,Sep
1980-09-18,0.013,0.000,Sep
1980-09-19,0.020,0.254,Sep
1980-09-20,6.093,1.016,Sep
1980-09-21,5.672,4.064,Sep
1980-09-22,1.512,0.254,Sep
1980-09-23,0.881,0.000,Sep
1980-09-24,0.238,0.000,Sep
1980-09-25,4.690,2.286,Sep
1980-09-26,12.751,2.286,Sep
1980-09-27,0.372,0.000,Sep
1980-09-28,0.028,0.000,Sep
1980-09-29,0.000,0.000,Sep
1980-09-30,0.018,0.254,Sep
1980-10-01,0.002,0.254,Oct
1980-10-02,0.016,0.254,Oct
1980-10-03,0.001,0.000,Oct
1980-10-04,0.000,0.000,Oct
1980-10-05,0.000,0.254,Oct
1980-10-06,0.000,0.000,Oct
1980-10-07,0.000,0.000,Oct
1980-10-08,0.001,0.000,Oct
1980-10-09,0.001,0.254,Oct
1980-10-10,0.000,0.000,Oct
1980-10-11,0.075,0.254,Oct
1980-10-12,9.283,8.890,Oct
1980-10-13,7.335,2.540,Oct
1980-10-14,4.021,3.556,Oct
1980-10-15,0.332,0.254,Oct
1980-10-16,0.795,0.000,Oct
1980-10-17,1.099,0.000,Oct
1980-10-18,0.014,0.000,Oct
1980-10-19,0.395,1.016,Oct
1980-10-20,0.496,0.254,Oct
1980-10-21,6.150,0.254,Oct
1980-10-22,0.620,0.254,Oct
1980-10-23,7.023,1.524,Oct
1980-10-24,7.794,3.302,Oct
1980-10-25,0.025,1.778,Oct
1980-10-26,0.001,0.254,Oct
1980-10-27,0.059,0.254,Oct
1980-10-28,0.180,0.000,Oct
1980-10-29,0.285,0.254,Oct
1980-10-30,0.000,0.000,Oct
1980-10-31,0.000,0.000,Oct
1980-11-01,0.000,0.254,Nov
1980-11-02,0.059,0.000,Nov
1980-11-03,0.002,0.000,Nov
1980-11-04,0.006,0.254,Nov
1980-11-05,2.842,0.254,Nov
1980-11-06,0.219,0.254,Nov
1980-11-07,0.141,0.254,Nov
1980-11-08,0.016,0.254,Nov
1980-11-09,1.251,4.064,Nov
1980-11-10,2.280,0.000,Nov
1980-11-11,1.009,0.000,Nov
1980-11-12,0.216,0.000,Nov
1980-11-13,0.026,0.000,Nov
1980-11-14,0.041,0.000,Nov
1980-11-15,0.053,0.000,Nov
1980-11-16,0.000,0.000,Nov
1980-11-17,0.000,0.000,Nov
1980-11-18,0.184,0.254,Nov
1980-11-19,3.245,0.254,Nov
1980-11-20,0.014,0.000,Nov
1980-11-21,0.011,0.000,Nov
1980-11-22,1.137,0.000,Nov
1980-11-23,0.981,0.000,Nov
1980-11-24,1.698,1.016,Nov
1980-11-25,1.539,0.254,Nov
1980-11-26,0.887,0.254,Nov
1980-11-27,0.871,0.254,Nov
1980-11-28,0.022,0.254,Nov
1980-11-29,0.000,0.000,Nov
1980-11-30,0.000,0.000,Nov
1980-12-01,0.050,0.000,Dec
1980-12-02,0.300,0.254,Dec
1980-12-03,1.976,3.048,Dec
1980-12-04,1.324,1.016,Dec
1980-12-05,0.000,0.000,Dec
1980-12-06,0.000,0.000,Dec
1980-12-07,0.000,0.000,Dec
1980-12-08,0.000,0.000,Dec
1980-12-09,0.000,0.000,Dec
1980-12-10,0.000,0.000,Dec
1980-12-11,0.000,0.000,Dec
1980-12-12,0.000,0.000,Dec
1980-12-13,0.000,0.000,Dec
