Time,precip_mm_ERA5_12km,JUNEAU AIRPORT,month
2000-01-29,8.543,8.128,Jan
2000-01-30,0.221,0.254,Jan
2000-01-31,4.344,2.286,Jan
2000-02-01,1.185,0.254,Feb
2000-02-02,0.098,0.254,Feb
2000-02-03,0.068,0.000,Feb
2000-02-04,0.008,0.000,Feb
2000-02-05,0.000,0.000,Feb
2000-02-06,0.000,0.000,Feb
2000-02-07,0.775,0.762,Feb
2000-02-08,0.000,0.000,Feb
2000-02-09,0.000,0.000,Feb
2000-02-10,0.000,0.000,Feb
2000-02-11,0.000,0.000,Feb
2000-02-12,0.000,0.000,Feb
2000-02-13,0.000,0.000,Feb
2000-02-14,0.002,0.000,Feb
2000-02-15,0.000,0.254,Feb
2000-02-16,1.102,1.016,Feb
2000-02-17,5.946,6.350,Feb
2000-02-18,12.085,7.874,Feb
2000-02-19,16.415,10.414,Feb
2000-02-20,13.976,1.270,Feb
2000-02-21,2.300,2.286,Feb
2000-02-22,1.326,0.254,Feb
2000-02-23,5.571,2.286,Feb
2000-02-24,6.018,3.048,Feb
2000-02-25,11.841,0.508,Feb
2000-02-26,9.201,2.540,Feb
2000-02-27,0.491,0.254,Feb
2000-02-28,0.002,0.254,Feb
2000-02-29,5.724,1.016,Feb
2000-03-01,2.552,0.254,Mar
2000-03-02,24.423,14.224,Mar
2000-03-03,5.219,3.302,Mar
2000-03-04,5.012,0.508,Mar
2000-03-05,2.355,0.254,Mar
2000-03-06,0.000,0.000,Mar
2000-03-07,0.000,0.000,Mar
2000-03-08,0.000,0.000,Mar
2000-03-09,0.000,0.000,Mar
2000-03-10,0.000,0.000,Mar
2000-03-11,0.075,0.254,Mar
2000-03-12,0.320,0.254,Mar
2000-03-13,1.946,0.254,Mar
2000-03-14,1.717,2.794,Mar
2000-03-15,2.201,2.032,Mar
2000-03-16,9.140,1.270,Mar
2000-03-17,21.796,3.556,Mar
2000-03-18,14.861,2.540,Mar
2000-03-19,1.910,4.572,Mar
2000-03-20,21.938,8.890,Mar
2000-03-21,2.127,6.096,Mar
2000-03-22,9.860,4.572,Mar
2000-03-23,6.156,5.588,Mar
2000-03-24,14.917,9.652,Mar
2000-03-25,17.527,13.970,Mar
2000-03-26,19.132,20.066,Mar
2000-03-27,16.016,3.810,Mar
2000-03-28,0.799,0.254,Mar
2000-03-29,17.146,14.986,Mar
2000-03-30,7.627,3.048,Mar
2000-03-31,18.479,20.320,Mar
2000-04-01,0.021,0.254,Apr
2000-04-02,11.758,6.350,Apr
2000-04-03,4.172,2.032,Apr
2000-04-04,1.367,1.270,Apr
2000-04-05,4.377,3.048,Apr
2000-04-06,7.354,4.826,Apr
2000-04-07,20.332,19.050,Apr
2000-04-08,8.227,1.524,Apr
2000-04-09,0.001,0.000,Apr
2000-04-10,0.015,0.000,Apr
2000-04-11,0.448,3.810,Apr
2000-04-12,0.129,0.254,Apr
2000-04-13,0.000,0.000,Apr
2000-04-14,0.000,0.000,Apr
2000-04-15,0.000,0.000,Apr
2000-04-16,0.013,0.000,Apr
2000-04-17,8.675,9.652,Apr
2000-04-18,15.097,12.700,Apr
2000-04-19,5.707,1.270,Apr
2000-04-20,18.643,13.970,Apr
2000-04-21,3.076,2.032,Apr
2000-04-22,12.059,3.302,Apr
2000-04-23,0.329,1.524,Apr
2000-04-24,8.081,0.254,Apr
2000-04-25,0.000,0.000,Apr
2000-04-26,1.738,1.524,Apr
2000-04-27,3.844,5.842,Apr
2000-04-28,7.531,8.382,Apr
2000-04-29,6.847,6.096,Apr
2000-04-30,3.512,3.302,Apr
2000-05-01,8.626,1.016,May
2000-05-02,0.015,0.254,May
2000-05-03,3.934,0.254,May
2000-05-04,0.724,0.254,May
2000-05-05,0.042,0.254,May
2000-05-06,1.465,0.508,May
2000-05-07,0.025,0.254,May
2000-05-08,0.001,0.000,May
2000-05-09,0.000,0.000,May
2000-05-10,0.000,0.000,May
2000-05-11,0.000,0.000,May
2000-05-12,0.092,0.254,May
2000-05-13,0.003,0.000,May
2000-05-14,0.100,12.700,May
2000-05-15,0.958,2.540,May
2000-05-16,3.416,1.524,May
2000-05-17,9.461,5.080,May
2000-05-18,9.855,9.144,May
2000-05-19,8.440,11.176,May
2000-05-20,0.018,0.000,May
2000-05-21,9.065,3.556,May
2000-05-22,20.230,14.986,May
2000-05-23,4.055,6.858,May
2000-05-24,0.259,0.254,May
2000-05-25,0.010,0.254,May
2000-05-26,0.000,0.000,May
2000-05-27,0.000,0.000,May
2000-05-28,1.786,0.762,May
2000-05-29,2.074,12.192,May
2000-05-30,0.001,0.000,May
2000-05-31,0.000,0.000,May
2000-06-01,0.001,0.000,Jun
2000-06-02,0.000,0.000,Jun
2000-06-03,0.000,0.000,Jun
2000-06-04,0.009,0.000,Jun
2000-06-05,1.267,0.254,Jun
2000-06-06,0.247,9.652,Jun
2000-06-07,1.545,8.636,Jun
2000-06-08,0.015,0.508,Jun
2000-06-09,0.495,0.508,Jun
2000-06-10,0.000,0.000,Jun
2000-06-11,4.295,0.254,Jun
2000-06-12,3.959,0.000,Jun
2000-06-13,3.859,1.778,Jun
2000-06-14,8.650,5.334,Jun
2000-06-15,0.622,0.508,Jun
2000-06-16,33.085,13.716,Jun
2000-06-17,3.067,6.858,Jun
2000-06-18,0.067,5.588,Jun
2000-06-19,3.613,2.032,Jun
2000-06-20,4.745,10.668,Jun
2000-06-21,4.815,18.034,Jun
2000-06-22,0.758,0.254,Jun
2000-06-23,0.000,0.000,Jun
2000-06-24,0.000,0.000,Jun
2000-06-25,0.002,0.000,Jun
2000-06-26,0.000,0.000,Jun
2000-06-27,0.005,0.000,Jun
2000-06-28,49.456,40.894,Jun
2000-06-29,2.938,14.986,Jun
2000-06-30,0.132,5.334,Jun
2000-07-01,0.001,0.000,Jul
2000-07-02,0.002,0.254,Jul
2000-07-03,0.000,0.254,Jul
2000-07-04,0.000,0.000,Jul
2000-07-05,1.856,0.254,Jul
2000-07-06,5.826,1.778,Jul
2000-07-07,0.455,0.000,Jul
2000-07-08,0.000,0.000,Jul
2000-07-09,0.190,0.254,Jul
2000-07-10,1.233,1.270,Jul
2000-07-11,7.512,2.794,Jul
2000-07-12,0.319,1.524,Jul
2000-07-13,0.000,0.000,Jul
2000-07-14,0.144,0.000,Jul
2000-07-15,1.174,1.016,Jul
2000-07-16,2.554,0.254,Jul
2000-07-17,6.216,6.604,Jul
2000-07-18,5.935,12.700,Jul
2000-07-19,10.111,17.780,Jul
2000-07-20,7.752,3.556,Jul
2000-07-21,2.067,0.254,Jul
2000-07-22,17.985,8.636,Jul
2000-07-23,13.419,28.956,Jul
2000-07-24,28.845,30.988,Jul
2000-07-25,0.653,0.762,Jul
2000-07-26,7.371,3.556,Jul
2000-07-27,5.641,3.556,Jul
2000-07-28,8.347,22.352,Jul
2000-07-29,6.418,2.540,Jul
2000-07-30,3.588,4.572,Jul
2000-07-31,18.345,13.716,Jul
2000-08-01,0.007,0.000,Aug
2000-08-02,0.000,0.000,Aug
2000-08-03,0.381,0.000,Aug
2000-08-04,0.858,2.032,Aug
2000-08-05,5.429,0.508,Aug
2000-08-06,0.378,0.508,Aug
2000-08-07,0.007,0.000,Aug
2000-08-08,18.269,27.432,Aug
2000-08-09,0.032,0.000,Aug
2000-08-10,0.171,0.000,Aug
2000-08-11,0.000,0.000,Aug
2000-08-12,0.206,0.000,Aug
2000-08-13,0.002,0.000,Aug
2000-08-14,26.563,20.320,Aug
2000-08-15,17.200,6.350,Aug
2000-08-16,5.051,0.762,Aug
2000-08-17,3.536,0.000,Aug
2000-08-18,0.608,1.524,Aug
2000-08-19,12.836,7.112,Aug
2000-08-20,9.793,16.764,Aug
2000-08-21,27.430,34.798,Aug
2000-08-22,7.054,21.082,Aug
2000-08-23,0.007,0.508,Aug
2000-08-24,2.685,1.524,Aug
2000-08-25,0.836,1.778,Aug
2000-08-26,1.245,1.270,Aug
2000-08-27,5.329,5.080,Aug
2000-08-28,0.506,1.270,Aug
2000-08-29,0.443,0.508,Aug
2000-08-30,0.259,4.318,Aug
2000-08-31,0.000,0.000,Aug
2000-09-01,0.000,0.000,Sep
2000-09-02,0.000,0.000,Sep
2000-09-03,4.945,6.350,Sep
2000-09-04,75.811,38.862,Sep
2000-09-05,15.939,2.286,Sep
2000-09-06,16.417,29.464,Sep
2000-09-07,5.426,5.842,Sep
2000-09-08,32.454,12.954,Sep
2000-09-09,0.079,0.254,Sep
2000-09-10,18.367,23.622,Sep
2000-09-11,9.976,9.144,Sep
2000-09-12,2.829,5.588,Sep
2000-09-13,11.059,19.558,Sep
2000-09-14,17.490,7.112,Sep
2000-09-15,6.683,15.494,Sep
2000-09-16,23.018,38.354,Sep
2000-09-17,7.876,16.256,Sep
2000-09-18,5.126,0.254,Sep
2000-09-19,4.797,6.858,Sep
2000-09-20,0.000,0.000,Sep
2000-09-21,0.007,0.000,Sep
2000-09-22,0.027,2.032,Sep
2000-09-23,0.323,1.524,Sep
2000-09-24,0.000,0.254,Sep
2000-09-25,0.519,0.000,Sep
2000-09-26,0.901,0.254,Sep
2000-09-27,4.138,0.508,Sep
2000-09-28,53.434,4.826,Sep
2000-09-29,15.859,4.826,Sep
2000-09-30,0.025,2.794,Sep
2000-10-01,0.000,0.000,Oct
2000-10-02,0.112,6.096,Oct
2000-10-03,1.749,0.762,Oct
2000-10-04,0.003,1.524,Oct
2000-10-05,39.978,25.400,Oct
2000-10-06,17.661,33.274,Oct
2000-10-07,14.232,30.480,Oct
2000-10-08,12.052,6.096,Oct
2000-10-09,26.635,4.826,Oct
2000-10-10,9.504,37.846,Oct
2000-10-11,8.588,10.668,Oct
2000-10-12,27.559,22.352,Oct
2000-10-13,2.561,2.794,Oct
2000-10-14,8.540,13.716,Oct
2000-10-15,6.297,2.540,Oct
2000-10-16,2.565,1.778,Oct
2000-10-17,1.527,0.254,Oct
2000-10-18,1.383,3.556,Oct
2000-10-19,6.633,1.778,Oct
2000-10-20,18.951,8.128,Oct
2000-10-21,5.113,10.414,Oct
2000-10-22,14.069,8.382,Oct
2000-10-23,4.808,6.096,Oct
2000-10-24,1.474,2.032,Oct
2000-10-25,0.003,0.254,Oct
2000-10-26,0.024,0.254,Oct
2000-10-27,0.007,0.000,Oct
2000-10-28,0.699,0.254,Oct
2000-10-29,0.000,0.000,Oct
2000-10-30,6.887,10.668,Oct
2000-10-31,7.257,5.588,Oct
2000-11-01,0.084,0.254,Nov
2000-11-02,11.630,12.954,Nov
2000-11-03,22.514,5.080,Nov
2000-11-04,0.110,0.000,Nov
2000-11-05,1.248,0.508,Nov
2000-11-06,5.626,8.128,Nov
2000-11-07,5.855,1.778,Nov
2000-11-08,0.026,0.000,Nov
2000-11-09,0.000,0.000,Nov
2000-11-10,1.510,2.032,Nov
2000-11-11,24.037,18.542,Nov
2000-11-12,9.406,6.858,Nov
2000-11-13,0.000,0.254,Nov
2000-11-14,0.746,0.254,Nov
2000-11-15,16.721,4.826,Nov
2000-11-16,8.923,7.112,Nov
2000-11-17,17.248,13.970,Nov
2000-11-18,0.018,1.778,Nov
2000-11-19,1.958,5.080,Nov
2000-11-20,16.355,11.176,Nov
2000-11-21,49.283,15.240,Nov
2000-11-22,15.169,13.208,Nov
2000-11-23,16.364,17.272,Nov
2000-11-24,5.381,6.096,Nov
2000-11-25,2.502,3.048,Nov
2000-11-26,1.078,2.540,Nov
2000-11-27,6.956,2.286,Nov
2000-11-28,0.374,0.254,Nov
2000-11-29,0.002,0.000,Nov
2000-11-30,3.498,2.032,Nov
2000-12-01,10.013,6.350,Dec
2000-12-02,2.948,3.302,Dec
2000-12-03,0.039,0.000,Dec
2000-12-04,12.406,25.146,Dec
2000-12-05,52.155,38.354,Dec
2000-12-06,0.008,1.524,Dec
2000-12-07,0.724,1.778,Dec
2000-12-08,0.017,0.000,Dec
2000-12-09,0.000,0.000,Dec
2000-12-10,0.001,0.254,Dec
2000-12-11,0.091,0.254,Dec
2000-12-12,0.000,0.000,Dec
2000-12-13,0.000,0.000,Dec
2000-12-14,0.000,0.000,Dec
2000-12-15,0.003,0.000,Dec
2000-12-16,0.697,0.254,Dec
2000-12-17,3.803,2.286,Dec
2000-12-18,11.080,10.160,Dec
2000-12-19,0.005,0.000,Dec
2000-12-20,0.002,0.000,Dec
2000-12-21,0.000,0.000,Dec
2000-12-22,0.261,0.254,Dec
2000-12-23,0.100,0.254,Dec
2000-12-24,1.463,0.254,Dec
2000-12-25,15.080,0.254,Dec
2000-12-26,0.025,0.000,Dec
2000-12-27,0.194,0.254,Dec
2000-12-28,0.315,1.270,Dec
2000-12-29,4.663,3.556,Dec
2000-12-30,6.207,8.636,Dec
2000-12-31,11.653,2.794,Dec
2001-01-01,9.934,4.826,Jan
2001-01-02,14.608,12.192,Jan
2001-01-03,36.875,28.448,Jan
2001-01-04,2.805,0.508,Jan
2001-01-05,12.583,10.922,Jan
2001-01-06,12.563,8.636,Jan
2001-01-07,7.601,2.540,Jan
2001-01-08,3.757,4.318,Jan
2001-01-09,1.899,1.524,Jan
2001-01-10,0.536,1.016,Jan
2001-01-11,0.004,0.000,Jan
2001-01-12,2.325,1.524,Jan
2001-01-13,6.353,10.922,Jan
2001-01-14,6.546,10.922,Jan
2001-01-15,29.863,8.890,Jan
2001-01-16,3.953,0.508,Jan
2001-01-17,10.319,8.128,Jan
2001-01-18,6.080,1.524,Jan
2001-01-19,0.175,0.762,Jan
2001-01-20,2.336,0.508,Jan
2001-01-21,10.685,5.080,Jan
2001-01-22,12.074,5.842,Jan
2001-01-23,22.611,14.224,Jan
2001-01-24,0.156,0.254,Jan
2001-01-25,0.050,0.000,Jan
2001-01-26,3.570,1.270,Jan
2001-01-27,27.971,20.574,Jan
2001-01-28,0.328,0.254,Jan
2001-01-29,1.218,0.254,Jan
2001-01-30,2.347,2.286,Jan
2001-01-31,34.038,20.320,Jan
2001-02-01,5.022,1.778,Feb
2001-02-02,5.749,2.540,Feb
2001-02-03,5.907,4.826,Feb
2001-02-04,7.495,1.016,Feb
2001-02-05,1.580,0.254,Feb
2001-02-06,0.194,0.508,Feb
2001-02-07,7.288,2.540,Feb
2001-02-08,0.008,0.000,Feb
2001-02-09,0.601,0.254,Feb
2001-02-10,0.000,0.000,Feb
2001-02-11,0.000,0.000,Feb
2001-02-12,0.941,3.048,Feb
2001-02-13,51.818,37.592,Feb
2001-02-14,0.000,0.000,Feb
2001-02-15,0.000,0.000,Feb
2001-02-16,0.000,0.000,Feb
2001-02-17,0.000,0.000,Feb
2001-02-18,0.000,0.000,Feb
2001-02-19,0.000,0.000,Feb
2001-02-20,0.003,0.000,Feb
2001-02-21,2.205,3.810,Feb
2001-02-22,0.677,0.254,Feb
2001-02-23,0.000,0.000,Feb
2001-02-24,0.428,0.000,Feb
2001-02-25,0.740,1.270,Feb
2001-02-26,21.039,25.400,Feb
2001-02-27,46.195,26.162,Feb
2001-02-28,2.714,1.270,Feb
2001-03-01,0.052,0.254,Mar
2001-03-02,0.010,0.000,Mar
2001-03-03,0.003,0.508,Mar
2001-03-04,0.002,0.254,Mar
2001-03-05,2.076,1.778,Mar
2001-03-06,14.668,13.208,Mar
2001-03-07,5.176,3.302,Mar
2001-03-08,0.891,1.524,Mar
2001-03-09,18.783,18.542,Mar
2001-03-10,34.475,8.382,Mar
2001-03-11,17.722,7.874,Mar
2001-03-12,0.614,3.048,Mar
2001-03-13,0.104,0.254,Mar
2001-03-14,0.386,0.000,Mar
2001-03-15,3.993,5.842,Mar
2001-03-16,2.425,3.556,Mar
2001-03-17,2.486,1.778,Mar
2001-03-18,0.059,0.254,Mar
2001-03-19,2.335,0.254,Mar
2001-03-20,0.094,0.000,Mar
2001-03-21,0.000,0.000,Mar
2001-03-22,0.001,0.000,Mar
2001-03-23,0.000,0.000,Mar
2001-03-24,2.842,0.254,Mar
2001-03-25,8.579,1.270,Mar
2001-03-26,5.298,2.286,Mar
2001-03-27,2.748,3.556,Mar
2001-03-28,7.450,3.810,Mar
2001-03-29,0.019,0.254,Mar
2001-03-30,5.796,2.794,Mar
2001-03-31,8.053,0.762,Mar
2001-04-01,0.000,0.508,Apr
2001-04-02,0.000,0.254,Apr
2001-04-03,9.486,6.604,Apr
2001-04-04,5.857,3.556,Apr
2001-04-05,4.335,0.254,Apr
2001-04-06,0.000,0.000,Apr
2001-04-07,0.033,0.254,Apr
2001-04-08,6.067,4.826,Apr
2001-04-09,0.028,0.254,Apr
2001-04-10,0.000,0.000,Apr
2001-04-11,4.561,1.524,Apr
2001-04-12,13.124,1.016,Apr
2001-04-13,2.477,2.286,Apr
2001-04-14,0.429,0.000,Apr
2001-04-15,0.000,0.000,Apr
2001-04-16,0.001,0.000,Apr
2001-04-17,3.050,1.016,Apr
2001-04-18,2.301,0.254,Apr
2001-04-19,0.002,0.000,Apr
2001-04-20,0.000,0.000,Apr
2001-04-21,0.002,0.254,Apr
2001-04-22,2.081,1.016,Apr
2001-04-23,5.981,2.794,Apr
2001-04-24,31.655,8.382,Apr
2001-04-25,2.944,0.762,Apr
2001-04-26,4.731,5.588,Apr
2001-04-27,11.920,10.668,Apr
2001-04-28,0.095,2.540,Apr
2001-04-29,5.058,1.524,Apr
2001-04-30,10.127,0.762,Apr
2001-05-01,1.566,1.270,May
2001-05-02,23.837,22.606,May
2001-05-03,5.511,11.938,May
2001-05-04,5.058,7.874,May
2001-05-05,1.880,1.016,May
2001-05-06,1.201,0.000,May
2001-05-07,15.264,8.128,May
2001-05-08,21.089,14.732,May
2001-05-09,16.045,7.112,May
2001-05-10,1.399,0.254,May
2001-05-11,7.382,2.794,May
2001-05-12,1.209,2.032,May
2001-05-13,14.505,0.508,May
2001-05-14,0.179,0.254,May
2001-05-15,3.312,0.508,May
2001-05-16,1.271,1.778,May
2001-05-17,1.310,0.762,May
2001-05-18,9.894,3.048,May
2001-05-19,0.005,0.254,May
2001-05-20,4.260,3.048,May
2001-05-21,3.134,4.572,May
2001-05-22,7.914,7.874,May
2001-05-23,9.363,10.414,May
2001-05-24,0.983,0.254,May
2001-05-25,0.000,0.000,May
2001-05-26,0.002,0.254,May
2001-05-27,8.841,2.794,May
2001-05-28,0.227,0.762,May
2001-05-29,4.972,7.366,May
2001-05-30,2.704,1.016,May
2001-05-31,7.093,7.366,May
2001-06-01,1.477,0.000,Jun
2001-06-02,1.110,4.826,Jun
2001-06-03,13.322,9.144,Jun
2001-06-04,1.062,0.508,Jun
2001-06-05,2.529,2.540,Jun
2001-06-06,2.090,0.254,Jun
2001-06-07,0.173,0.254,Jun
2001-06-08,0.000,0.000,Jun
2001-06-09,0.143,1.016,Jun
2001-06-10,3.883,1.778,Jun
2001-06-11,0.003,1.524,Jun
2001-06-12,0.000,0.000,Jun
2001-06-13,1.995,2.794,Jun
2001-06-14,0.026,0.254,Jun
2001-06-15,0.239,4.064,Jun
2001-06-16,0.001,0.000,Jun
2001-06-17,3.711,0.000,Jun
2001-06-18,1.438,0.000,Jun
2001-06-19,0.147,0.508,Jun
2001-06-20,3.340,3.302,Jun
2001-06-21,1.159,0.254,Jun
2001-06-22,0.060,4.318,Jun
2001-06-23,0.492,2.540,Jun
2001-06-24,0.000,0.000,Jun
2001-06-25,0.000,0.000,Jun
2001-06-26,0.000,0.000,Jun
2001-06-27,0.023,0.000,Jun
2001-06-28,14.515,2.794,Jun
2001-06-29,0.019,0.254,Jun
2001-06-30,0.000,0.000,Jun
2001-07-01,0.103,1.778,Jul
2001-07-02,0.052,1.016,Jul
2001-07-03,0.006,0.254,Jul
2001-07-04,10.971,13.462,Jul
2001-07-05,12.682,19.812,Jul
2001-07-06,19.065,17.018,Jul
2001-07-07,32.209,16.002,Jul
2001-07-08,2.683,8.636,Jul
2001-07-09,4.238,3.556,Jul
2001-07-10,0.652,0.762,Jul
2001-07-11,0.155,3.048,Jul
2001-07-12,2.975,4.064,Jul
2001-07-13,7.122,5.080,Jul
2001-07-14,7.454,3.556,Jul
2001-07-15,0.000,0.000,Jul
2001-07-16,0.476,0.254,Jul
2001-07-17,0.000,0.000,Jul
2001-07-18,0.083,0.000,Jul
2001-07-19,0.009,0.000,Jul
2001-07-20,0.070,0.000,Jul
2001-07-21,0.068,0.000,Jul
2001-07-22,18.167,60.706,Jul
2001-07-23,6.757,2.540,Jul
2001-07-24,7.414,8.382,Jul
2001-07-25,7.540,8.382,Jul
2001-07-26,4.617,0.762,Jul
2001-07-27,0.272,0.254,Jul
2001-07-28,0.002,0.508,Jul
2001-07-29,1.275,3.302,Jul
2001-07-30,1.121,0.762,Jul
2001-07-31,0.701,1.270,Jul
2001-08-01,1.164,0.508,Aug
2001-08-02,0.249,0.254,Aug
2001-08-03,1.516,2.032,Aug
2001-08-04,13.448,6.350,Aug
2001-08-05,5.276,0.254,Aug
2001-08-06,0.080,0.254,Aug
2001-08-07,0.034,0.000,Aug
2001-08-08,0.000,0.000,Aug
2001-08-09,0.036,0.000,Aug
2001-08-10,0.132,0.000,Aug
2001-08-11,0.000,0.000,Aug
2001-08-12,0.000,0.000,Aug
2001-08-13,0.000,0.000,Aug
2001-08-14,0.003,0.000,Aug
2001-08-15,0.000,0.000,Aug
2001-08-16,0.019,0.000,Aug
2001-08-17,2.074,0.762,Aug
2001-08-18,18.962,13.208,Aug
2001-08-19,17.896,10.922,Aug
2001-08-20,0.901,0.508,Aug
2001-08-21,1.076,0.508,Aug
2001-08-22,0.080,0.254,Aug
2001-08-23,6.551,1.016,Aug
2001-08-24,10.204,0.508,Aug
2001-08-25,6.170,4.572,Aug
2001-08-26,6.255,11.938,Aug
2001-08-27,22.723,21.336,Aug
2001-08-28,0.439,1.524,Aug
2001-08-29,22.940,10.668,Aug
2001-08-30,10.640,3.048,Aug
2001-08-31,6.766,3.556,Aug
2001-09-01,14.362,7.874,Sep
2001-09-02,18.954,18.288,Sep
2001-09-03,7.255,8.636,Sep
2001-09-04,0.060,2.032,Sep
2001-09-05,24.612,21.590,Sep
2001-09-06,0.007,3.048,Sep
2001-09-07,17.606,13.208,Sep
2001-09-08,0.001,2.540,Sep
2001-09-09,0.002,0.000,Sep
2001-09-10,0.000,0.254,Sep
2001-09-11,1.372,0.254,Sep
2001-09-12,23.964,21.844,Sep
2001-09-13,51.777,21.336,Sep
2001-09-14,16.604,0.254,Sep
2001-09-15,2.015,10.160,Sep
2001-09-16,6.548,8.890,Sep
2001-09-17,16.600,6.858,Sep
2001-09-18,2.632,0.762,Sep
2001-09-19,7.602,10.160,Sep
2001-09-20,6.244,3.302,Sep
2001-09-21,6.831,8.382,Sep
2001-09-22,2.172,4.318,Sep
2001-09-23,4.407,5.080,Sep
2001-09-24,9.480,5.334,Sep
2001-09-25,0.299,1.524,Sep
2001-09-26,4.008,0.508,Sep
2001-09-27,3.106,0.254,Sep
2001-09-28,4.467,1.524,Sep
2001-09-29,11.076,5.334,Sep
2001-09-30,22.939,19.558,Sep
2001-10-01,2.210,11.176,Oct
2001-10-02,1.968,3.048,Oct
2001-10-03,0.024,0.508,Oct
2001-10-04,0.000,0.000,Oct
2001-10-05,2.939,5.334,Oct
2001-10-06,1.981,6.096,Oct
2001-10-07,10.342,5.080,Oct
2001-10-08,8.701,7.366,Oct
2001-10-09,5.724,14.224,Oct
2001-10-10,14.135,2.286,Oct
2001-10-11,7.652,11.938,Oct
2001-10-12,21.596,7.366,Oct
2001-10-13,0.029,4.064,Oct
2001-10-14,0.042,2.032,Oct
2001-10-15,4.626,9.144,Oct
2001-10-16,14.378,17.018,Oct
2001-10-17,12.645,17.272,Oct
2001-10-18,9.656,9.144,Oct
2001-10-19,13.017,7.112,Oct
2001-10-20,4.516,6.096,Oct
2001-10-21,11.708,8.382,Oct
2001-10-22,0.741,0.508,Oct
2001-10-23,2.923,5.080,Oct
2001-10-24,8.316,9.144,Oct
2001-10-25,1.946,0.254,Oct
2001-10-26,4.230,3.302,Oct
2001-10-27,1.638,6.096,Oct
2001-10-28,6.735,13.208,Oct
2001-10-29,2.350,5.588,Oct
2001-10-30,0.749,0.254,Oct
2001-10-31,0.034,0.254,Oct
2001-11-01,9.582,12.954,Nov
2001-11-02,10.702,9.652,Nov
2001-11-03,12.451,9.906,Nov
2001-11-04,0.536,0.254,Nov
2001-11-05,3.684,0.508,Nov
2001-11-06,0.111,0.000,Nov
2001-11-07,5.987,3.302,Nov
2001-11-08,5.108,9.652,Nov
2001-11-09,6.612,11.430,Nov
2001-11-10,12.109,2.286,Nov
2001-11-11,2.385,0.000,Nov
2001-11-12,0.001,0.000,Nov
2001-11-13,1.303,0.254,Nov
2001-11-14,12.725,11.684,Nov
2001-11-15,4.622,2.794,Nov
2001-11-16,22.668,4.826,Nov
2001-11-17,7.112,0.762,Nov
2001-11-18,0.028,0.000,Nov
2001-11-19,2.832,0.254,Nov
2001-11-20,10.038,0.508,Nov
2001-11-21,2.249,0.254,Nov
2001-11-22,7.983,11.430,Nov
2001-11-23,1.027,0.254,Nov
2001-11-24,0.000,0.000,Nov
2001-11-25,0.000,0.000,Nov
2001-11-26,0.000,0.000,Nov
2001-11-27,0.000,0.000,Nov
2001-11-28,0.000,0.000,Nov
2001-11-29,0.175,0.000,Nov
2001-11-30,0.001,0.000,Nov
2001-12-01,0.006,0.000,Dec
2001-12-02,0.617,0.254,Dec
2001-12-03,1.764,0.762,Dec
2001-12-04,0.995,1.016,Dec
2001-12-05,3.719,1.016,Dec
2001-12-06,8.274,1.524,Dec
2001-12-07,48.501,26.416,Dec
2001-12-08,8.841,1.778,Dec
2001-12-09,19.560,9.398,Dec
2001-12-10,2.726,5.080,Dec
2001-12-11,3.572,7.874,Dec
2001-12-12,7.564,2.032,Dec
2001-12-13,3.633,4.572,Dec
2001-12-14,2.908,0.254,Dec
2001-12-15,6.970,0.254,Dec
2001-12-16,0.008,0.254,Dec
2001-12-17,0.519,0.508,Dec
2001-12-18,4.458,0.508,Dec
2001-12-19,4.828,0.508,Dec
2001-12-20,7.618,2.032,Dec
2001-12-21,6.265,6.096,Dec
2001-12-22,6.456,3.048,Dec
2001-12-23,25.615,18.796,Dec
2001-12-24,16.773,14.732,Dec
2001-12-25,1.021,1.016,Dec
2001-12-26,0.000,0.000,Dec
2001-12-27,4.499,2.286,Dec
2001-12-28,2.895,2.540,Dec
2001-12-29,0.396,0.254,Dec
2001-12-30,0.002,0.000,Dec
2001-12-31,0.055,0.000,Dec
2002-01-01,3.199,0.254,Jan
2002-01-02,0.338,0.254,Jan
2002-01-03,0.148,0.508,Jan
2002-01-04,3.264,0.254,Jan
2002-01-05,3.543,0.762,Jan
2002-01-06,19.822,11.938,Jan
2002-01-07,6.908,3.556,Jan
2002-01-08,2.852,4.826,Jan
2002-01-09,6.505,9.398,Jan
2002-01-10,6.715,0.254,Jan
2002-01-11,0.053,0.254,Jan
2002-01-12,2.881,1.778,Jan
2002-01-13,2.054,6.096,Jan
2002-01-14,0.109,0.254,Jan
2002-01-15,8.732,5.080,Jan
2002-01-16,3.182,1.016,Jan
2002-01-17,0.642,2.032,Jan
2002-01-18,10.953,3.810,Jan
2002-01-19,8.311,2.286,Jan
2002-01-20,0.243,0.254,Jan
2002-01-21,0.004,0.000,Jan
2002-01-22,0.017,0.254,Jan
2002-01-23,11.957,8.636,Jan
2002-01-24,5.788,2.540,Jan
2002-01-25,0.290,0.000,Jan
2002-01-26,0.000,0.000,Jan
2002-01-27,0.050,0.254,Jan
2002-01-28,5.230,10.414,Jan
2002-01-29,2.856,1.270,Jan
2002-01-30,12.758,2.540,Jan
2002-01-31,4.012,3.556,Jan
2002-02-01,1.297,0.762,Feb
2002-02-02,6.568,14.732,Feb
2002-02-03,0.056,0.254,Feb
2002-02-04,7.544,3.556,Feb
2002-02-05,0.029,0.762,Feb
2002-02-06,2.548,0.254,Feb
2002-02-07,0.000,0.000,Feb
